         9x4M-LH                  (9x4M-LH.dat)
         v2022-0915
         Simulation Date: 11/15/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       10.65      0.3585      0.6935      0.0504      0.0261       4.234      76.247     103.419    3157.337       8.614     460.006      14.857      137.72     502959.    0.3464
       11.27      0.3796      0.7100      0.0465      0.0249       4.040      72.750      95.419    3012.500       8.219     424.423      14.366      137.83     503712.    0.3218
       11.90      0.4007      0.7236      0.0425      0.0235       3.826      68.907      87.260    2853.369       7.785     388.134      13.871      137.94     504494.    0.2971
       12.53      0.4218      0.7339      0.0385      0.0221       3.594      64.712      78.955    2679.678       7.311     351.190      13.364      138.06     505306.    0.2723
       13.15      0.4429      0.7403      0.0344      0.0206       3.341      60.161      70.515    2491.229       6.797     313.651      12.838      138.19     506148.    0.2472
       13.78      0.4640      0.7419      0.0302      0.0189       3.068      55.251      61.956    2287.898       6.242     275.580      12.283      138.32     507020.    0.2217
       14.40      0.4851      0.7376      0.0260      0.0171       2.775      49.981      53.294    2069.668       5.647     237.053      11.680      138.46     507922.    0.1955
       15.03      0.5062      0.7250      0.0217      0.0152       2.463      44.354      44.550    1836.647       5.011     198.160      11.002      138.60     508854.    0.1684
       15.66      0.5272      0.7004      0.0174      0.0131       2.131      38.375      35.747    1589.092       4.336     159.003      10.203      138.75     509817.    0.1399
       16.28      0.5483      0.6564      0.0131      0.0110       1.780      32.057      26.911    1327.436       3.622     119.701       9.195      138.90     510810.    0.1094
       16.91      0.5694      0.5775      0.0088      0.0087       1.411      25.411      18.071    1052.229       2.871      80.380       7.790      139.06     511831.    0.0759
       17.54      0.5905      0.4220      0.0045      0.0063       1.024      18.442       9.241     763.669       2.084      41.104       5.489      139.23     512873.    0.0383
       18.16      0.6116     -0.0232     -0.0001      0.0036       0.585      10.526      -0.279     435.873       1.189      -1.243      -0.291      139.40     513480.    0.0000



         PROP RPM =       3600

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0314       5.559      97.327     217.086    4145.370      10.996     965.599      23.753      140.74     508363.    0.8025
        0.64      0.0211      0.0654      0.0981      0.0317       5.603      98.094     212.923    4178.038      11.083     947.081      23.115      140.75     508694.    0.7734
        1.29      0.0422      0.1272      0.0960      0.0319       5.640      98.742     208.505    4205.645      11.156     927.432      22.487      140.76     509047.    0.7446
        1.93      0.0633      0.1855      0.0939      0.0321       5.669      99.249     203.827    4227.248      11.213     906.623      21.870      140.77     509422.    0.7160
        2.58      0.0845      0.2405      0.0916      0.0322       5.688      99.592     198.874    4241.857      11.252     884.593      21.265      140.79     509820.    0.6876
        3.22      0.1056      0.2923      0.0892      0.0322       5.697      99.748     193.635    4248.492      11.269     861.290      20.673      140.82     510241.    0.6596
        3.87      0.1267      0.3409      0.0866      0.0322       5.694      99.692     188.100    4246.119      11.263     836.670      20.093      140.86     510687.    0.6319
        4.51      0.1478      0.3865      0.0839      0.0321       5.678      99.401     182.261    4233.723      11.230     810.697      19.526      140.90     511158.    0.6045
        5.16      0.1689      0.4292      0.0811      0.0319       5.646      98.853     176.115    4210.381      11.168     783.361      18.972      140.95     511654.    0.5773
        5.80      0.1900      0.4690      0.0782      0.0317       5.599      98.032     169.673    4175.394      11.076     754.704      18.431      141.00     512177.    0.5505
        6.45      0.2112      0.5062      0.0751      0.0313       5.536      96.926     162.949    4128.295      10.951     724.799      17.903      141.06     512725.    0.5240
        7.09      0.2323      0.5408      0.0718      0.0309       5.456      95.527     155.962    4068.709      10.793     693.721      17.386      141.13     513301.    0.4979
        7.74      0.2534      0.5728      0.0685      0.0303       5.359      93.826     148.727    3996.251      10.600     661.537      16.880      141.20     513904.    0.4720
        8.38      0.2745      0.6022      0.0651      0.0297       5.244      91.813     141.256    3910.529      10.373     628.306      16.384      141.28     514535.    0.4465
        9.03      0.2956      0.6292      0.0615      0.0289       5.111      89.480     133.562    3811.137      10.109     594.082      15.895      141.37     515194.    0.4212
        9.67      0.3167      0.6537      0.0579      0.0280       4.959      86.815     125.656    3697.659       9.808     558.916      15.413      141.46     515881.    0.3962
       10.32      0.3379      0.6757      0.0541      0.0271       4.787      83.811     117.548    3569.682       9.469     522.855      14.936      141.55     516598.    0.3713
       10.96      0.3590      0.6951      0.0503      0.0260       4.595      80.456     109.251    3426.804       9.090     485.947      14.460      141.66     517345.    0.3466
       11.61      0.3801      0.7117      0.0464      0.0248       4.383      76.743     100.774    3268.649       8.670     448.241      13.984      141.77     518121.    0.3219
       12.25      0.4012      0.7254      0.0424      0.0235       4.150      72.663      92.128    3094.882       8.209     409.787      13.502      141.89     518927.    0.2972
       12.90      0.4223      0.7357      0.0384      0.0220       3.896      68.210      83.328    2905.221       7.706     370.641      13.009      142.01     519764.    0.2723
       13.54      0.4434      0.7421      0.0343      0.0205       3.620      63.379      74.385    2699.443       7.160     330.864      12.498      142.14     520632.    0.2472
       14.19      0.4645      0.7439      0.0301      0.0188       3.322      58.166      65.316    2477.423       6.572     290.526      11.958      142.27     521530.    0.2216
       14.83      0.4857      0.7396      0.0259      0.0170       3.003      52.572      56.139    2239.140       5.940     249.707      11.372      142.42     522460.    0.1954
       15.48      0.5068      0.7270      0.0216      0.0151       2.662      46.598      46.875    1984.716       5.265     208.502      10.713      142.56     523422.    0.1682
       16.12      0.5279      0.7022      0.0173      0.0130       2.299      40.252      37.550    1714.443       4.548     167.022       9.934      142.72     524414.    0.1396
       16.77      0.5490      0.6579      0.0130      0.0108       1.916      33.546      28.191    1428.794       3.790     125.392       8.949      142.88     525438.    0.1090
       17.41      0.5701      0.5778      0.0087      0.0086       1.513      26.492      18.828    1128.370       2.993      83.745       7.568      143.04     526490.    0.0753
       18.06      0.5912      0.4183      0.0044      0.0062       1.091      19.096       9.475     813.348       2.157      42.145       5.284      143.21     527562.    0.0373
       18.70      0.6124



         PROP RPM =       3700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0314       6.026     102.659     229.322    4493.914      11.598    1020.026      23.145      144.65     522484.    0.8037
        0.66      0.0211      0.0655      0.0981      0.0316       6.074     103.470     224.925    4529.430      11.690    1000.466      22.524      144.66     522824.    0.7746
        1.33      0.0422      0.1274      0.0960      0.0318       6.114     104.156     220.259    4559.450      11.767     979.712      21.911      144.67     523187.    0.7457
        1.99      0.0633      0.1858      0.0939      0.0320       6.146     104.692     215.317    4582.947      11.828     957.731      21.310      144.68     523572.    0.7170
        2.65      0.0845      0.2409      0.0916      0.0321       6.167     105.056     210.086    4598.872      11.869     934.462      20.720      144.71     523981.    0.6886
        3.31      0.1056      0.2927      0.0892      0.0322       6.177     105.222     204.552    4606.112      11.888     909.847      20.142      144.73     524415.    0.6606
        3.98      0.1267      0.3414      0.0866      0.0322       6.174     105.164     198.705    4603.589      11.881     883.840      19.577      144.77     524873.    0.6328
        4.64      0.1478      0.3870      0.0840      0.0321       6.156     104.858     192.537    4590.176      11.847     856.405      19.025      144.81     525357.    0.6053
        5.30      0.1689      0.4298      0.0811      0.0319       6.122     104.280     186.045    4564.874      11.781     827.530      18.486      144.86     525867.    0.5782
        5.97      0.1900      0.4697      0.0782      0.0316       6.071     103.413     179.240    4526.928      11.684     797.259      17.959      144.92     526404.    0.5513
        6.63      0.2112      0.5069      0.0751      0.0313       6.002     102.245     172.138    4475.827      11.552     765.670      17.444      144.98     526968.    0.5248
        7.29      0.2323      0.5416      0.0718      0.0308       5.915     100.768     164.758    4411.164      11.385     732.842      16.941      145.05     527559.    0.4986
        7.95      0.2534      0.5736      0.0685      0.0303       5.810      98.972     157.114    4332.516      11.182     698.845      16.448      145.12     528179.    0.4728
        8.62      0.2745      0.6031      0.0651      0.0296       5.685      96.846     149.223    4239.469      10.942     663.743      15.965      145.20     528827.    0.4472
        9.28      0.2956      0.6302      0.0615      0.0289       5.541      94.381     141.095    4131.573      10.663     627.593      15.490      145.29     529505.    0.4219
        9.94      0.3167      0.6548      0.0579      0.0280       5.375      91.567     132.744    4008.370      10.345     590.446      15.021      145.39     530211.    0.3968
       10.61      0.3379      0.6768      0.0541      0.0270       5.189      88.393     124.181    3869.417       9.987     552.355      14.556      145.49     530948.    0.3720
       11.27      0.3590      0.6963      0.0503      0.0259       4.981      84.849     115.416    3714.281       9.586     513.369      14.094      145.59     531715.    0.3472
       11.93      0.3801      0.7130      0.0464      0.0247       4.751      80.926     106.461    3542.550       9.143     473.540      13.631      145.71     532513.    0.3225
       12.59      0.4012      0.7268      0.0424      0.0234       4.498      76.615      97.329    3353.860       8.656     432.922      13.163      145.83     533342.    0.2978
       13.26      0.4223      0.7372      0.0384      0.0220       4.221      71.910      88.033    3147.899       8.124     391.572      12.684      145.95     534202.    0.2729
       13.92      0.4434      0.7438      0.0343      0.0204       3.922      66.806      78.587    2924.436       7.548     349.556      12.189      146.09     535094.    0.2478
       14.58      0.4645      0.7458      0.0301      0.0187       3.598      61.298      69.008    2683.325       6.925     306.948      11.665      146.23     536017.    0.2222
       15.25      0.4857      0.7417      0.0259      0.0169       3.251      55.386      59.315    2424.548       6.257     263.832      11.096      146.37     536973.    0.1960
       15.91      0.5068      0.7294      0.0216      0.0150       2.881      49.074      49.530    2148.239       5.544     220.309      10.458      146.52     537961.    0.1688
       16.57      0.5279      0.7050      0.0173      0.0130       2.487      42.369      39.679    1854.709       4.787     176.494       9.704      146.68     538981.    0.1402
       17.24      0.5490      0.6611      0.0130      0.0108       2.071      35.282      29.794    1544.475       3.986     132.522       8.750      146.85     540033.    0.1095
       17.90      0.5701      0.5815      0.0087      0.0085       1.634      27.828      19.904    1218.196       3.144      88.533       7.411      147.02     541115.    0.0758
       18.56      0.5912      0.4224      0.0044      0.0061       1.175      20.013      10.025     876.056       2.261      44.593       5.191      147.19     542217.    0.0377
       19.22      0.6124



         PROP RPM =       3800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0313       6.519     108.131     241.895    4861.386      12.217    1075.947      22.569      148.56     536606.    0.8049
        0.68      0.0211      0.0656      0.0981      0.0316       6.571     108.988     237.255    4899.917      12.313    1055.311      21.962      148.57     536955.    0.7757
        1.36      0.0422      0.1276      0.0960      0.0318       6.615     109.713     232.332    4932.509      12.395    1033.415      21.364      148.58     537327.    0.7467
        2.04      0.0634      0.1861      0.0939      0.0320       6.649     110.280     227.118    4958.010      12.459    1010.222      20.777      148.59     537723.    0.7180
        2.72      0.0845      0.2412      0.0916      0.0321       6.672     110.664     221.599    4975.306      12.503     985.672      20.202      148.62     538143.    0.6896
        3.40      0.1056      0.2931      0.0892      0.0321       6.683     110.840     215.760    4983.196      12.523     959.700      19.638      148.65     538589.    0.6615
        4.09      0.1267      0.3419      0.0866      0.0321       6.679     110.780     209.591    4980.488      12.516     932.260      19.087      148.68     539059.    0.6336
        4.77      0.1478      0.3876      0.0840      0.0320       6.659     110.457     203.083    4965.983      12.479     903.312      18.549      148.73     539557.    0.6061
        5.45      0.1690      0.4304      0.0811      0.0318       6.623     109.848     196.233    4938.582      12.411     872.845      18.022      148.78     540081.    0.5789
        6.13      0.1901      0.4704      0.0782      0.0316       6.568     108.933     189.052    4897.472      12.307     840.905      17.509      148.83     540632.    0.5520
        6.81      0.2112      0.5077      0.0751      0.0312       6.493     107.702     181.559    4842.102      12.168     807.573      17.007      148.90     541212.    0.5255
        7.49      0.2323      0.5424      0.0718      0.0308       6.399     106.143     173.771    4772.020      11.992     772.934      16.517      148.97     541819.    0.4992
        8.17      0.2535      0.5745      0.0685      0.0302       6.285     104.247     165.707    4686.779      11.778     737.063      16.036      149.05     542456.    0.4734
        8.85      0.2746      0.6041      0.0651      0.0296       6.150     102.003     157.380    4585.915      11.524     700.025      15.566      149.13     543122.    0.4478
        9.53      0.2957      0.6312      0.0615      0.0288       5.993      99.402     148.804    4468.951      11.230     661.881      15.103      149.22     543818.    0.4224
       10.21      0.3168      0.6559      0.0579      0.0280       5.814      96.431     139.992    4335.389      10.895     622.686      14.646      149.32     544544.    0.3974
       10.90      0.3379      0.6780      0.0541      0.0270       5.612      93.080     130.956    4184.741      10.516     582.494      14.194      149.42     545301.    0.3725
       11.58      0.3591      0.6975      0.0503      0.0259       5.386      89.339     121.708    4016.543      10.093     541.359      13.744      149.53     546090.    0.3477
       12.26      0.3802      0.7144      0.0464      0.0247       5.137      85.197     112.260    3830.345       9.626     499.334      13.293      149.65     546909.    0.3230
       12.94      0.4013      0.7282      0.0424      0.0234       4.862      80.647     102.625    3625.752       9.111     456.476      12.838      149.77     547761.    0.2982
       13.62      0.4224      0.7388      0.0384      0.0219       4.563      75.679      92.817    3402.435       8.550     412.848      12.373      149.90     548645.    0.2733
       14.30      0.4435      0.7455      0.0342      0.0204       4.238      70.290      82.850    3160.129       7.941     368.517      11.891      150.04     549561.    0.2482
       14.98      0.4647      0.7476      0.0301      0.0187       3.887      64.475      72.743    2898.685       7.284     323.561      11.382      150.18     550510.    0.2226
       15.66      0.4858      0.7437      0.0258      0.0169       3.511      58.233      62.516    2618.083       6.579     278.070      10.831      150.33     551492.    0.1964
       16.34      0.5069      0.7316      0.0216      0.0149       3.109      51.569      52.192    2318.470       5.826     232.150      10.210      150.48     552507.    0.1691
       17.02      0.5280      0.7074      0.0173      0.0129       2.682      44.490      41.800    2000.186       5.026     185.924       9.479      150.65     553555.    0.1405
       17.71      0.5492      0.6638      0.0130      0.0107       2.231      37.007      31.370    1663.790       4.181     139.534       8.552      150.81     554636.    0.1098
       18.39      0.5703      0.5843      0.0087      0.0084       1.757      29.138      20.936    1309.994       3.292      93.125       7.249      150.99     555748.    0.0761
       19.07      0.5914      0.4246      0.0043      0.0061       1.259      20.886      10.515     938.994       2.360      46.769       5.079      151.17     556880.    0.0378
       19.75      0.6125



         PROP RPM =       3900

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0313       7.038     113.743     254.802    5248.288      12.851    1133.361      22.021      152.47     550727.    0.8060
        0.70      0.0211      0.0657      0.0981      0.0316       7.094     114.647     249.915    5290.003      12.953    1111.621      21.428      152.48     551085.    0.7768
        1.40      0.0423      0.1278      0.0960      0.0318       7.141     115.412     244.729    5325.290      13.039    1088.554      20.844      152.49     551468.    0.7477
        2.10      0.0634      0.1864      0.0939      0.0319       7.178     116.011     239.236    5352.922      13.107    1064.121      20.271      152.50     551874.    0.7190
        2.80      0.0845      0.2416      0.0916      0.0320       7.204     116.417     233.421    5371.660      13.153    1038.255      19.709      152.53     552305.    0.6905
        3.50      0.1056      0.2936      0.0892      0.0321       7.215     116.603     227.269    5380.237      13.174    1010.893      19.159      152.56     552762.    0.6623
        4.19      0.1268      0.3424      0.0866      0.0321       7.211     116.540     220.770    5377.348      13.167     981.984      18.622      152.60     553246.    0.6344
        4.89      0.1479      0.3882      0.0840      0.0320       7.190     116.201     213.913    5361.694      13.128     951.485      18.096      152.64     553756.    0.6069
        5.59      0.1690      0.4311      0.0811      0.0318       7.150     115.559     206.697    5332.097      13.056     919.386      17.582      152.69     554294.    0.5796
        6.29      0.1901      0.4711      0.0782      0.0315       7.091     114.596     199.131    5287.664      12.947     885.734      17.081      152.75     554860.    0.5527
        6.99      0.2113      0.5085      0.0751      0.0312       7.011     113.299     191.236    5227.802      12.800     850.617      16.592      152.82     555455.    0.5261
        7.69      0.2324      0.5432      0.0718      0.0307       6.909     111.657     183.031    5152.021      12.615     814.122      16.114      152.89     556079.    0.4999
        8.39      0.2535      0.5754      0.0685      0.0302       6.785     109.659     174.534    5059.847      12.389     776.328      15.645      152.97     556733.    0.4740
        9.09      0.2746      0.6050      0.0651      0.0295       6.639     107.295     165.761    4950.763      12.122     737.306      15.186      153.05     557417.    0.4483
        9.79      0.2958      0.6322      0.0615      0.0288       6.469     104.553     156.726    4824.257      11.812     697.118      14.735      153.15     558131.    0.4230
       10.49      0.3169      0.6569      0.0579      0.0279       6.276     101.422     147.442    4679.796      11.459     655.824      14.290      153.25     558877.    0.3979
       11.18      0.3380      0.6791      0.0541      0.0269       6.057      97.891     137.922    4516.851      11.060     613.479      13.850      153.35     559654.    0.3730
       11.88      0.3591      0.6987      0.0503      0.0259       5.813      93.948     128.179    4334.905      10.614     570.140      13.412      153.46     560463.    0.3482
       12.58      0.3803      0.7156      0.0464      0.0247       5.543      89.583     118.225    4133.484      10.121     525.864      12.973      153.58     561304.    0.3234
       13.28      0.4014      0.7296      0.0424      0.0233       5.246      84.786     108.074    3912.163       9.579     480.711      12.530      153.71     562179.    0.2987
       13.98      0.4225      0.7403      0.0384      0.0219       4.922      79.550      97.740    3670.574       8.988     434.746      12.078      153.84     563086.    0.2738
       14.68      0.4436      0.7471      0.0342      0.0203       4.571      73.869      87.240    3408.438       8.346     388.042      11.609      153.98     564027.    0.2486
       15.38      0.4648      0.7494      0.0301      0.0186       4.191      67.739      76.592    3125.596       7.653     340.679      11.115      154.13     565001.    0.2230
       16.08      0.4859      0.7456      0.0258      0.0168       3.784      61.160      65.817    2822.027       6.910     292.754      10.578      154.28     566009.    0.1968
       16.78      0.5070      0.7338      0.0216      0.0149       3.350      54.135      54.941    2497.883       6.116     244.377       9.976      154.44     567052.    0.1696
       17.48      0.5281      0.7099      0.0173      0.0128       2.888      46.672      43.993    2153.539       5.273     195.679       9.266      154.61     568128.    0.1409
       18.18      0.5493      0.6665      0.0130      0.0107       2.400      38.785      33.005    1789.604       4.382     146.808       8.365      154.78     569237.    0.1102
       18.87      0.5704      0.5873      0.0086      0.0084       1.887      30.490      22.014    1406.844       3.445      97.919       7.097      154.96     570378.    0.0764
       19.57      0.5915      0.4272      0.0043      0.0060       1.348      21.791      11.035    1005.462       2.462      49.085       4.978      155.15     571541.    0.0379
       20.27      0.6126



         PROP RPM =       4000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0313       7.584     119.496     268.046    5655.120      13.501    1192.269      21.499      156.38     564848.    0.8071
        0.72      0.0211      0.0658      0.0981      0.0315       7.644     120.449     262.904    5700.195      13.608    1169.397      20.920      156.39     565216.    0.7778
        1.43      0.0423      0.1279      0.0961      0.0317       7.695     121.254     257.447    5738.313      13.699    1145.126      20.349      156.40     565608.    0.7487
        2.15      0.0634      0.1866      0.0939      0.0319       7.735     121.885     251.668    5768.185      13.771    1119.421      19.789      156.41     566025.    0.7199
        2.87      0.0845      0.2419      0.0916      0.0320       7.762     122.314     245.550    5788.463      13.819    1092.207      19.241      156.44     566467.    0.6914
        3.59      0.1056      0.2940      0.0892      0.0321       7.775     122.510     239.078    5797.766      13.841    1063.418      18.703      156.47     566936.    0.6631
        4.30      0.1268      0.3429      0.0866      0.0320       7.771     122.445     232.239    5794.671      13.834    1033.000      18.178      156.51     567432.    0.6352
        5.02      0.1479      0.3887      0.0840      0.0319       7.748     122.089     225.025    5777.816      13.794    1000.910      17.665      156.55     567956.    0.6076
        5.74      0.1690      0.4317      0.0811      0.0318       7.705     121.414     217.432    5745.904      13.717     967.136      17.164      156.61     568508.    0.5803
        6.45      0.1902      0.4718      0.0782      0.0315       7.641     120.402     209.471    5697.975      13.603     931.729      16.674      156.67     569088.    0.5534
        7.17      0.2113      0.5092      0.0751      0.0311       7.554     119.037     201.164    5633.387      13.449     894.779      16.197      156.73     569699.    0.5268
        7.89      0.2324      0.5440      0.0718      0.0307       7.445     117.309     192.531    5551.612      13.253     856.379      15.730      156.81     570339.    0.5005
        8.61      0.2535      0.5762      0.0685      0.0301       7.311     115.207     183.591    5452.131      13.016     816.613      15.273      156.89     571009.    0.4745
        9.32      0.2747      0.6059      0.0651      0.0295       7.154     112.719     174.360    5334.401      12.735     775.555      14.825      156.98     571711.    0.4489
       10.04      0.2958      0.6331      0.0615      0.0287       6.970     109.834     164.854    5197.854      12.409     733.271      14.385      157.07     572444.    0.4235
       10.76      0.3169      0.6579      0.0579      0.0279       6.761     106.539     155.086    5041.907      12.037     689.821      13.951      157.18     573209.    0.3984
       11.47      0.3381      0.6802      0.0541      0.0269       6.525     102.822     145.069    4866.004      11.617     645.267      13.522      157.28     574006.    0.3735
       12.19      0.3592      0.6998      0.0503      0.0258       6.262      98.671     134.817    4669.588      11.148     599.668      13.095      157.40     574836.    0.3487
       12.91      0.3803      0.7168      0.0464      0.0246       5.970      94.076     124.344    4452.134      10.629     553.082      12.668      157.52     575700.    0.3239
       13.62      0.4015      0.7309      0.0424      0.0233       5.650      89.027     113.663    4213.192      10.058     505.574      12.236      157.65     576597.    0.2991
       14.34      0.4226      0.7417      0.0383      0.0219       5.300      83.516     102.790    3952.363       9.436     457.212      11.796      157.79     577528.    0.2742
       15.06      0.4437      0.7487      0.0342      0.0203       4.921      77.535      91.743    3669.344       8.760     408.071      11.340      157.93     578493.    0.2491
       15.78      0.4648      0.7510      0.0300      0.0186       4.511      71.083      80.540    3363.967       8.031     358.240      10.859      158.08     579492.    0.2235
       16.49      0.4860      0.7475      0.0258      0.0168       4.072      64.157      69.203    3036.206       7.248     307.817      10.338      158.24     580527.    0.1972
       17.21      0.5071      0.7358      0.0215      0.0149       3.602      56.762      57.761    2686.229       6.413     256.919       9.753      158.41     581596.    0.1700
       17.93      0.5282      0.7122      0.0173      0.0128       3.104      48.906      46.242    2314.442       5.525     205.683       9.062      158.58     582700.    0.1413
       18.64      0.5494      0.6692      0.0129      0.0106       2.577      40.602      34.682    1921.500       4.587     154.267       8.187      158.75     583838.    0.1106
       19.36      0.5705      0.5901      0.0086      0.0083       2.023      31.870      23.119    1508.234       3.601     102.834       6.953      158.94     585009.    0.0767
       20.08      0.5916      0.4297      0.0043      0.0059       1.441      22.712      11.569    1074.855       2.566      51.457       4.882      159.13     586202.    0.0381
       20.80      0.6127



         PROP RPM =       4100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0312       8.157     125.389     281.625    6082.362      14.166    1252.670      21.001      160.29     578969.    0.8081
        0.74      0.0211      0.0659      0.0981      0.0315       8.222     126.392     276.222    6130.978      14.280    1228.636      20.435      160.29     579346.    0.7788
        1.47      0.0423      0.1281      0.0961      0.0317       8.277     127.239     270.489    6172.091      14.375    1203.133      19.877      160.31     579748.    0.7496
        2.21      0.0634      0.1869      0.0939      0.0319       8.320     127.903     264.416    6204.315      14.450    1176.122      19.330      160.32     580176.    0.7208
        2.94      0.0845      0.2423      0.0916      0.0320       8.349     128.355     257.987    6226.210      14.501    1147.526      18.794      160.35     580629.    0.6922
        3.68      0.1057      0.2944      0.0892      0.0320       8.363     128.562     251.186    6236.267      14.525    1117.274      18.269      160.38     581110.    0.6639
        4.41      0.1268      0.3433      0.0866      0.0320       8.359     128.494     244.000    6232.986      14.517    1085.310      17.756      160.42     581618.    0.6360
        5.15      0.1479      0.3893      0.0840      0.0319       8.334     128.121     236.418    6214.858      14.475    1051.588      17.254      160.47     582155.    0.6083
        5.88      0.1691      0.4322      0.0811      0.0317       8.288     127.413     228.439    6180.516      14.395    1016.097      16.764      160.52     582721.    0.5810
        6.62      0.1902      0.4724      0.0782      0.0315       8.219     126.349     220.074    6128.909      14.275     978.888      16.287      160.58     583317.    0.5540
        7.35      0.2113      0.5099      0.0751      0.0311       8.126     124.915     211.344    6059.353      14.113     940.059      15.820      160.65     583942.    0.5274
        8.09      0.2325      0.5447      0.0718      0.0307       8.008     123.099     202.272    5971.272      13.908     899.707      15.364      160.73     584599.    0.5011
        8.82      0.2536      0.5770      0.0685      0.0301       7.864     120.890     192.878    5864.119      13.658     857.919      14.918      160.81     585286.    0.4751
        9.56      0.2747      0.6067      0.0650      0.0295       7.694     118.275     183.177    5737.284      13.363     814.772      14.481      160.90     586005.    0.4494
       10.29      0.2959      0.6340      0.0615      0.0287       7.497     115.243     173.187    5590.171      13.020     770.337      14.052      161.00     586757.    0.4240
       11.03      0.3170      0.6588      0.0579      0.0278       7.271     111.779     162.922    5422.158      12.629     724.679      13.629      161.10     587541.    0.3989
       11.76      0.3381      0.6812      0.0541      0.0269       7.017     107.872     152.396    5232.627      12.187     677.859      13.210      161.22     588359.    0.3739
       12.50      0.3593      0.7009      0.0503      0.0258       6.733     103.509     141.623    5020.988      11.694     629.941      12.794      161.34     589210.    0.3491
       13.23      0.3804      0.7180      0.0464      0.0246       6.419      98.678     130.617    4786.676      11.149     580.986      12.377      161.46     590095.    0.3244
       13.97      0.4015      0.7321      0.0424      0.0233       6.074      93.371     119.394    4529.201      10.549     531.064      11.957      161.59     591014.    0.2996
       14.70      0.4227      0.7430      0.0383      0.0218       5.697      87.576     107.968    4248.135       9.894     480.243      11.528      161.74     591969.    0.2747
       15.44      0.4438      0.7502      0.0342      0.0202       5.288      81.289      96.359    3943.156       9.184     428.606      11.084      161.88     592959.    0.2495
       16.17      0.4649      0.7527      0.0300      0.0186       4.847      74.505      84.587    3614.076       8.418     376.243      10.616      162.04     593984.    0.2239
       16.91      0.4861      0.7493      0.0258      0.0167       4.373      67.224      72.675    3260.868       7.595     323.258      10.109      162.20     595044.    0.1976
       17.64      0.5072      0.7379      0.0215      0.0148       3.867      59.449      60.651    2883.719       6.716     269.775       9.540      162.37     596140.    0.1704
       18.38      0.5283      0.7145      0.0172      0.0127       3.330      51.189      48.547    2483.062       5.783     215.938       8.868      162.54     597272.    0.1417
       19.11      0.5494      0.6717      0.0129      0.0106       2.762      42.459      36.401    2059.613       4.797     161.913       8.016      162.72     598440.    0.1109
       19.85      0.5706      0.5929      0.0086      0.0083       2.165      33.278      24.251    1614.262       3.760     107.869       6.814      162.91     599640.    0.0769
       20.58      0.5917      0.4322      0.0043      0.0059       1.538      23.650      12.115    1147.225       2.672      53.886       4.790      163.11     600862.    0.0382
       21.32      0.6128



         PROP RPM =       4200

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
