         11x6M-LH                 (11x6M-LH.dat)
         v2022-0915
         Simulation Date: 11/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        2.97      0.0988      0.2592      0.1061      0.0404      10.237     222.491     334.624    7633.773      25.137    1488.408      19.882      138.75     612632.    0.6818
        3.72      0.1235      0.3141      0.1037      0.0408      10.318     224.260     326.970    7694.443      25.337    1454.362      19.274      138.79     613271.    0.6533
        4.46      0.1482      0.3654      0.1011      0.0410      10.378     225.562     318.753    7739.113      25.484    1417.814      18.681      138.84     613953.    0.6252
        5.20      0.1729      0.4131      0.0983      0.0411      10.412     226.301     309.921    7764.499      25.567    1378.527      18.104      138.89     614680.    0.5975
        5.95      0.1976      0.4575      0.0952      0.0411      10.416     226.373     300.418    7766.951      25.575    1336.257      17.544      138.96     615453.    0.5700
        6.69      0.2223      0.4987      0.0920      0.0410      10.383     225.673     290.210    7742.929      25.496    1290.852      17.000      139.03     616273.    0.5429
        7.44      0.2470      0.5370      0.0886      0.0407      10.312     224.131     279.310    7690.017      25.322    1242.370      16.474      139.11     617139.    0.5161
        8.18      0.2717      0.5725      0.0849      0.0403      10.201     221.713     267.768    7607.050      25.049    1191.030      15.966      139.20     618054.    0.4897
        8.92      0.2965      0.6053      0.0810      0.0397      10.049     218.402     255.640    7493.462      24.675    1137.087      15.474      139.30     619018.    0.4638
        9.67      0.3212      0.6355      0.0770      0.0389       9.855     214.189     242.981    7348.906      24.199    1080.780      14.997      139.41     620030.    0.4382
       10.41      0.3459      0.6632      0.0729      0.0380       9.619     209.063     229.839    7173.027      23.620    1022.323      14.533      139.52     621091.    0.4130
       11.15      0.3706      0.6885      0.0686      0.0369       9.341     203.012     216.254    6965.429      22.936     961.898      14.082      139.65     622202.    0.3882
       11.90      0.3953      0.7114      0.0641      0.0356       9.019     196.024     202.263    6725.664      22.147     899.668      13.640      139.78     623363.    0.3637
       12.64      0.4200      0.7319      0.0596      0.0342       8.654     188.085     187.900    6453.269      21.250     835.781      13.207      139.92     624575.    0.3394
       13.38      0.4447      0.7497      0.0549      0.0326       8.244     179.182     173.196    6147.795      20.244     770.374      12.778      140.07     625838.    0.3152
       14.13      0.4694      0.7650      0.0501      0.0308       7.790     169.303     158.180    5808.850      19.128     703.584      12.351      140.22     627151.    0.2912
       14.87      0.4941      0.7772      0.0453      0.0288       7.290     158.440     142.884    5436.144      17.900     635.547      11.922      140.39     628517.    0.2671
       15.61      0.5188      0.7861      0.0404      0.0266       6.745     146.590     127.341    5029.555      16.562     566.412      11.484      140.56     629934.    0.2429
       16.36      0.5435      0.7909      0.0354      0.0243       6.154     133.754     111.588    4589.167      15.111     496.342      11.029      140.74     631403.    0.2184
       17.10      0.5682      0.7905      0.0303      0.0218       5.519     119.945      95.667    4115.372      13.551     425.529      10.544      140.93     632924.    0.1933
       17.85      0.5929      0.7829      0.0252      0.0191       4.840     105.185      79.629    3608.947      11.884     354.192      10.008      141.13     634498.    0.1674
       18.59      0.6176      0.7646      0.0201      0.0163       4.118      89.510      63.531    3071.111      10.113     282.584       9.383      141.34     636123.    0.1402
       19.33      0.6423      0.7283      0.0150      0.0133       3.357      72.967      47.432    2503.526       8.244     210.979       8.593      141.55     637801.    0.1109
       20.08      0.6670      0.6567      0.0100      0.0101       2.559      55.609      31.389    1907.977       6.283     139.619       7.462      141.78     639527.    0.0784
       20.82      0.6917      0.4967      0.0049      0.0068       1.724      37.460      15.421    1285.269       4.232      68.595       5.442      142.01     641289.    0.0401
       21.56      0.7164



         PROP RPM =       3000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1143      0.0385      10.796     226.814     385.692    8050.418      25.625    1715.558      21.730      143.47     631538.    0.8000
        0.77      0.0247      0.0711      0.1124      0.0391      10.944     229.932     379.510    8161.096      25.978    1688.060      21.092      143.47     632032.    0.7703
        1.54      0.0494      0.1380      0.1105      0.0395      11.083     232.845     372.870    8264.482      26.307    1658.528      20.464      143.48     632566.    0.7407
        2.31      0.0741      0.2008      0.1084      0.0400      11.209     235.488     365.749    8358.308      26.605    1626.854      19.848      143.51     633141.    0.7116
        3.08      0.0988      0.2596      0.1061      0.0404      11.319     237.796     358.113    8440.207      26.866    1592.886      19.245      143.54     633758.    0.6827
        3.85      0.1235      0.3146      0.1037      0.0407      11.409     239.691     349.921    8507.474      27.080    1556.448      18.656      143.58     634419.    0.6542
        4.62      0.1482      0.3659      0.1011      0.0409      11.475     241.087     341.126    8557.039      27.238    1517.330      18.082      143.63     635124.    0.6260
        5.39      0.1730      0.4137      0.0983      0.0411      11.513     241.883     331.673    8585.271      27.328    1475.281      17.523      143.68     635877.    0.5982
        6.15      0.1977      0.4581      0.0952      0.0411      11.517     241.961     321.501    8588.054      27.337    1430.037      16.980      143.75     636676.    0.5707
        6.92      0.2224      0.4994      0.0920      0.0410      11.481     241.214     310.575    8561.527      27.252    1381.437      16.454      143.83     637524.    0.5436
        7.69      0.2471      0.5377      0.0886      0.0407      11.403     239.565     298.908    8503.019      27.066    1329.545      15.944      143.91     638421.    0.5168
        8.46      0.2718      0.5733      0.0849      0.0402      11.280     236.978     286.554    8411.204      26.774    1274.591      15.452      144.00     639368.    0.4903
        9.23      0.2965      0.6061      0.0810      0.0396      11.111     233.436     273.573    8285.475      26.373    1216.852      14.976      144.10     640365.    0.4643
       10.00      0.3212      0.6364      0.0770      0.0389      10.896     228.927     260.023    8125.434      25.864    1156.584      14.515      144.21     641412.    0.4388
       10.77      0.3459      0.6642      0.0729      0.0379      10.635     223.441     245.956    7930.699      25.244    1094.014      14.067      144.33     642510.    0.4135
       11.54      0.3706      0.6895      0.0686      0.0368      10.327     216.964     231.416    7700.815      24.512    1029.338      13.630      144.46     643660.    0.3887
       12.31      0.3953      0.7125      0.0641      0.0356       9.971     209.483     216.441    7435.290      23.667     962.731      13.203      144.60     644861.    0.3641
       13.08      0.4200      0.7330      0.0596      0.0341       9.566     200.983     201.068    7133.614      22.707     894.350      12.784      144.74     646115.    0.3398
       13.85      0.4447      0.7510      0.0549      0.0325       9.113     191.451     185.329    6795.280      21.630     824.344      12.370      144.90     647422.    0.3157
       14.62      0.4695      0.7663      0.0501      0.0307       8.609     180.874     169.258    6419.865      20.435     752.857      11.958      145.06     648781.    0.2916
       15.39      0.4942      0.7787      0.0453      0.0287       8.056     169.243     152.886    6007.040      19.121     680.037      11.544      145.23     650194.    0.2676
       16.16      0.5189      0.7877      0.0404      0.0266       7.452     156.554     136.250    5556.667      17.687     606.042      11.122      145.41     651660.    0.2434
       16.92      0.5436      0.7927      0.0354      0.0243       6.797     142.810     119.390    5068.842      16.135     531.048      10.683      145.60     653180.    0.2188
       17.69      0.5683      0.7925      0.0303      0.0217       6.094     128.023     102.351    4544.004      14.464     455.259      10.216      145.79     654754.    0.1938
       18.46      0.5930      0.7852      0.0252      0.0191       5.341     112.218      85.187    3983.010      12.678     378.910       9.701      146.00     656382.    0.1678
       19.23      0.6177      0.7673      0.0201      0.0162       4.542      95.432      67.957    3387.219      10.782     302.274       9.100      146.21     658065.    0.1406
       20.00      0.6424      0.7314      0.0150      0.0132       3.699      77.717      50.729    2758.468       8.780     225.641       8.341      146.43     659800.    0.1114
       20.77      0.6671      0.6604      0.0099      0.0100       2.814      59.130      33.559    2098.740       6.680     149.272       7.253      146.66     661587.    0.0788
       21.54      0.6918      0.5007      0.0049      0.0067       1.889      39.695      16.471    1408.911       4.485      73.263       5.302      146.90     663410.    0.0403
       22.31      0.7165



         PROP RPM =       3100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1143      0.0385      11.896     241.864     411.850    8870.770      27.326    1831.908      21.058      148.25     652589.    0.8011
        0.80      0.0247      0.0712      0.1124      0.0390      12.060     245.197     405.248    8993.021      27.702    1802.544      20.439      148.25     653100.    0.7713
        1.59      0.0494      0.1382      0.1105      0.0395      12.213     248.311     398.158    9107.224      28.054    1771.008      19.830      148.27     653652.    0.7417
        2.39      0.0741      0.2011      0.1084      0.0399      12.352     251.138     390.554    9210.893      28.373    1737.185      19.232      148.29     654246.    0.7125
        3.18      0.0988      0.2600      0.1061      0.0403      12.473     253.605     382.399    9301.368      28.652    1700.911      18.647      148.32     654883.    0.6836
        3.98      0.1236      0.3150      0.1037      0.0407      12.573     255.632     373.651    9375.722      28.881    1661.999      18.076      148.36     655566.    0.6550
        4.77      0.1483      0.3664      0.1011      0.0409      12.647     257.126     364.259    9430.522      29.050    1620.225      17.519      148.41     656296.    0.6268
        5.57      0.1730      0.4142      0.0983      0.0410      12.688     257.978     354.163    9461.760      29.146    1575.318      16.978      148.47     657073.    0.5989
        6.36      0.1977      0.4587      0.0953      0.0410      12.693     258.064     343.300    9464.935      29.156    1527.000      16.451      148.54     657900.    0.5714
        7.16      0.2224      0.5001      0.0920      0.0409      12.654     257.269     331.631    9435.752      29.066    1475.097      15.941      148.62     658776.    0.5442
        7.95      0.2471      0.5384      0.0886      0.0406      12.567     255.510     319.172    9371.254      28.867    1419.677      15.448      148.71     659703.    0.5174
        8.75      0.2718      0.5740      0.0849      0.0402      12.431     252.749     305.977    9269.987      28.555    1360.987      14.971      148.80     660682.    0.4909
        9.54      0.2965      0.6069      0.0810      0.0396      12.245     248.967     292.114    9131.287      28.128    1299.324      14.510      148.91     661712.    0.4649
       10.34      0.3212      0.6372      0.0770      0.0388      12.008     244.152     277.644    8954.688      27.584    1234.958      14.063      149.02     662794.    0.4393
       11.13      0.3460      0.6651      0.0729      0.0379      11.720     238.293     262.621    8739.799      26.922    1168.137      13.629      149.14     663929.    0.4140
       11.93      0.3707      0.6905      0.0686      0.0368      11.380     231.376     247.092    8486.089      26.141    1099.066      13.207      149.28     665118.    0.3892
       12.72      0.3954      0.7135      0.0641      0.0355      10.987     223.385     231.100    8193.028      25.238    1027.933      12.794      149.42     666359.    0.3646
       13.52      0.4201      0.7341      0.0596      0.0341      10.540     214.306     214.682    7860.035      24.212     954.906      12.388      149.57     667655.    0.3403
       14.31      0.4448      0.7521      0.0549      0.0325      10.040     204.124     197.874    7486.572      23.062     880.144      11.988      149.73     669006.    0.3161
       15.11      0.4695      0.7675      0.0501      0.0307       9.484     192.824     180.711    7072.156      21.785     803.801      11.590      149.89     670410.    0.2921
       15.90      0.4942      0.7800      0.0453      0.0287       8.873     180.399     163.227    6616.423      20.381     726.035      11.190      150.07     671871.    0.2680
       16.70      0.5189      0.7892      0.0404      0.0265       8.206     166.843     145.462    6119.229      18.850     647.015      10.782      150.26     673386.    0.2438
       17.49      0.5436      0.7943      0.0354      0.0242       7.484     152.159     127.457    5580.681      17.191     566.929      10.359      150.45     674957.    0.2192
       18.29      0.5684      0.7944      0.0303      0.0217       6.707     136.361     109.261    5001.256      15.406     485.995       9.909      150.65     676584.    0.1942
       19.08      0.5931      0.7874      0.0252      0.0190       5.876     119.474      90.932    4381.902      13.498     404.464       9.412      150.87     678267.    0.1683
       19.88      0.6178      0.7698      0.0201      0.0162       4.994     101.540      72.533    3724.134      11.472     322.629       8.834      151.09     680006.    0.1410
       20.67      0.6425      0.7344      0.0150      0.0131       4.063      82.613      54.136    3029.974       9.334     240.799       8.104      151.32     681800.    0.1118
       21.47      0.6672      0.6640      0.0099      0.0100       3.087      62.754      35.803    2301.609       7.090     159.251       7.056      151.55     683646.    0.0791
       22.26      0.6919      0.5046      0.0049      0.0067       2.065      41.988      17.556    1539.995       4.744      78.087       5.171      151.80     685530.    0.0406
       23.06      0.7166



         PROP RPM =       3200

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1143      0.0384      13.068     257.394     438.866    9744.869      29.080    1952.076      20.427      153.03     673640.    0.8022
        0.82      0.0247      0.0713      0.1124      0.0390      13.249     260.949     431.831    9879.479      29.482    1920.785      19.825      153.04     674167.    0.7723
        1.64      0.0494      0.1384      0.1105      0.0394      13.417     264.271     424.276   10005.243      29.857    1887.178      19.234      153.05     674737.    0.7427
        2.46      0.0741      0.2014      0.1084      0.0399      13.570     267.286     416.172   10119.390      30.198    1851.134      18.654      153.07     675350.    0.7134
        3.28      0.0989      0.2603      0.1061      0.0403      13.704     269.919     407.482   10219.062      30.495    1812.478      18.086      153.11     676009.    0.6844
        4.10      0.1236      0.3154      0.1037      0.0406      13.814     272.082     398.158   10300.969      30.740    1771.009      17.532      153.15     676714.    0.6558
        4.92      0.1483      0.3669      0.1011      0.0409      13.895     273.677     388.149   10361.367      30.920    1726.488      16.991      153.20     677467.    0.6275
        5.75      0.1730      0.4148      0.0983      0.0410      13.941     274.588     377.390   10395.838      31.023    1678.629      16.465      153.26     678270.    0.5996
        6.57      0.1977      0.4593      0.0953      0.0410      13.946     274.683     365.812   10399.423      31.033    1627.133      15.955      153.33     679123.    0.5720
        7.39      0.2224      0.5007      0.0920      0.0409      13.903     273.837     353.376   10367.389      30.938    1571.816      15.460      153.41     680028.    0.5448
        8.21      0.2471      0.5391      0.0886      0.0406      13.808     271.964     340.096   10296.498      30.726    1512.749      14.982      153.50     680985.    0.5179
        9.03      0.2719      0.5747      0.0849      0.0402      13.658     269.023     326.034   10185.142      30.394    1450.199      14.519      153.60     681996.    0.4914
        9.85      0.2966      0.6076      0.0810      0.0396      13.454     264.993     311.259   10032.589      29.939    1384.480      14.072      153.71     683059.    0.4654
       10.67      0.3213      0.6380      0.0770      0.0388      13.193     259.862     295.837    9838.326      29.359    1315.881      13.639      153.83     684177.    0.4397
       11.49      0.3460      0.6659      0.0729      0.0379      12.876     253.617     279.825    9601.896      28.654    1244.663      13.218      153.96     685349.    0.4145
       12.31      0.3707      0.6914      0.0686      0.0368      12.502     246.244     263.276    9322.749      27.821    1171.050      12.809      154.09     686576.    0.3896
       13.13      0.3954      0.7144      0.0641      0.0355      12.070     237.727     246.232    9000.277      26.858    1095.239      12.409      154.24     687858.    0.3650
       13.95      0.4202      0.7351      0.0596      0.0340      11.578     228.048     228.734    8633.848      25.765    1017.410      12.016      154.39     689196.    0.3407
       14.77      0.4449      0.7532      0.0549      0.0324      11.027     217.193     210.821    8222.865      24.538     937.733      11.629      154.56     690590.    0.3165
       15.60      0.4696      0.7687      0.0501      0.0306      10.415     205.146     192.530    7766.801      23.177     856.372      11.243      154.73     692041.    0.2925
       16.42      0.4943      0.7813      0.0453      0.0286       9.743     191.899     173.897    7265.250      21.681     773.493      10.856      154.91     693548.    0.2684
       17.24      0.5190      0.7906      0.0404      0.0265       9.009     177.446     154.964    6718.058      20.048     689.281      10.462      155.10     695113.    0.2441
       18.06      0.5437      0.7959      0.0354      0.0242       8.214     161.790     135.776    6125.333      18.279     603.933      10.054      155.31     696735.    0.2196
       18.88      0.5684      0.7962      0.0303      0.0216       7.359     144.946     116.385    5487.619      16.376     517.683       9.620      155.52     698415.    0.1945
       19.70      0.5932      0.7894      0.0252      0.0189       6.445     126.941      96.852    4805.948      14.342     430.798       9.141      155.73     700153.    0.1686
       20.52      0.6179      0.7722      0.0201      0.0161       5.474     107.819      77.246    4081.994      12.181     343.590       8.583      155.96     701948.    0.1414
       21.34      0.6426      0.7372      0.0150      0.0131       4.449      87.639      57.641    3317.982       9.901     256.389       7.880      156.20     703801.    0.1121
       22.16      0.6673      0.6673      0.0099      0.0099       3.374      66.464      38.105    2516.325       7.509     169.490       6.868      156.44     705707.    0.0795
       22.98      0.6920      0.5082      0.0049      0.0066       2.250      44.323      18.660    1678.060       5.008      83.002       5.044      156.70     707652.    0.0408
       23.80      0.7167



         PROP RPM =       3300

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1143      0.0384      14.315     273.403     466.741   10674.451      30.889    2076.066      19.832      157.81     694691.    0.8032
        0.85      0.0247      0.0714      0.1124      0.0389      14.513     277.188     459.259   10822.212      31.317    2042.785      19.248      157.82     695235.    0.7733
        1.69      0.0494      0.1386      0.1105      0.0394      14.698     280.724     451.224   10960.269      31.716    2007.044      18.673      157.83     695823.    0.7436
        2.54      0.0742      0.2016      0.1084      0.0399      14.866     283.934     442.605   11085.614      32.079    1968.709      18.109      157.86     696455.    0.7142
        3.39      0.0989      0.2607      0.1061      0.0402      15.013     286.737     433.362   11195.055      32.395    1927.595      17.558      157.89     697134.    0.6852
        4.23      0.1236      0.3158      0.1037      0.0406      15.133     289.042     423.446   11285.023      32.656    1883.489      17.019      157.93     697862.    0.6565
        5.08      0.1483      0.3673      0.1011      0.0408      15.222     290.741     412.800   11351.375      32.848    1836.136      16.494      157.99     698639.    0.6282
        5.93      0.1730      0.4152      0.0983      0.0409      15.273     291.713     401.356   11389.302      32.958    1785.233      15.984      158.05     699467.    0.6003
        6.77      0.1977      0.4598      0.0953      0.0410      15.279     291.816     389.042   11393.332      32.969    1730.461      15.488      158.12     700347.    0.5727
        7.62      0.2225      0.5013      0.0920      0.0408      15.232     290.918     375.814   11358.289      32.868    1671.623      15.007      158.21     701280.    0.5454
        8.47      0.2472      0.5397      0.0886      0.0406      15.128     288.929     361.690   11280.610      32.643    1608.797      14.543      158.30     702267.    0.5185
        9.31      0.2719      0.5754      0.0849      0.0401      14.964     285.802     346.732   11158.531      32.290    1542.266      14.094      158.40     703309.    0.4920
       10.16      0.2966      0.6084      0.0810      0.0395      14.740     281.517     331.017   10991.249      31.806    1472.363      13.660      158.51     704406.    0.4659
       11.01      0.3213      0.6388      0.0770      0.0387      14.454     276.060     314.613   10778.196      31.189    1399.399      13.240      158.64     705559.    0.4402
       11.85      0.3460      0.6667      0.0729      0.0378      14.106     269.418     297.583   10518.872      30.439    1323.649      12.832      158.77     706768.    0.4149
       12.70      0.3708      0.6922      0.0686      0.0367      13.695     261.575     279.980   10212.659      29.553    1245.351      12.435      158.91     708033.    0.3900
       13.55      0.3955      0.7154      0.0641      0.0354      13.221     252.515     261.852    9858.906      28.529    1164.716      12.047      159.06     709356.    0.3654
       14.39      0.4202      0.7361      0.0596      0.0340      12.682     242.218     243.241    9456.907      27.366    1081.935      11.666      159.22     710736.    0.3411
       15.24      0.4449      0.7543      0.0549      0.0324      12.077     230.670     224.188    9006.009      26.061     997.190      11.291      159.39     712174.    0.3169
       16.08      0.4696      0.7699      0.0501      0.0306      11.406     217.853     204.733    8505.618      24.613     910.652      10.918      159.57     713670.    0.2928
       16.93      0.4944      0.7826      0.0453      0.0286      10.668     203.759     184.915    7955.325      23.021     822.504      10.543      159.75     715225.    0.2688
       17.78      0.5191      0.7920      0.0403      0.0264       9.863     188.381     164.779    7354.927      21.283     732.936      10.162      159.95     716839.    0.2445
       18.62      0.5438      0.7975      0.0353      0.0241       8.991     171.723     144.371    6704.557      19.401     642.162       9.767      160.16     718513.    0.2200
       19.47      0.5685      0.7979      0.0303      0.0216       8.053     153.800     123.747    6004.806      17.376     550.428       9.347      160.38     720245.    0.1949
       20.32      0.5932      0.7914      0.0252      0.0189       7.050     134.642     102.973    5256.822      15.212     458.022       8.885      160.60     722038.    0.1690
       21.16      0.6179      0.7745      0.0201      0.0160       5.984     114.296      82.121    4462.430      12.913     365.273       8.347      160.84     723890.    0.1418
       22.01      0.6427      0.7400      0.0150      0.0130       4.860      92.823      61.271    3624.080      10.487     272.533       7.668      161.08     725800.    0.1125
       22.86      0.6674      0.6706      0.0099      0.0099       3.680      70.293      40.494    2744.423       7.942     180.117       6.692      161.33     727766.    0.0798
       23.70      0.6921      0.5119      0.0049      0.0066       2.447      46.733      19.815    1824.578       5.280      88.136       4.926      161.60     729773.    0.0411
       24.55      0.7168



         PROP RPM =       3400

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1143      0.0383      15.638     289.891     495.475   11661.175      32.752    2203.873      19.272      162.59     715742.    0.8042
        0.87      0.0247      0.0715      0.1125      0.0389      15.855     293.912     487.533   11822.921      33.206    2168.545      18.703      162.60     716303.    0.7742
        1.74      0.0494      0.1388      0.1105      0.0394      16.057     297.670     479.002   11974.070      33.631    2130.599      18.144      162.62     716908.    0.7444
        2.62      0.0742      0.2019      0.1084      0.0398      16.242     301.082     469.852   12111.315      34.016    2089.902      17.596      162.64     717560.    0.7150
        3.49      0.0989      0.2610      0.1061      0.0402      16.402     304.061     460.039   12231.152      34.353    2046.254      17.060      162.68     718260.    0.6859
        4.36      0.1236      0.3162      0.1037      0.0405      16.534     306.510     449.512   12329.690      34.629    1999.429      16.536      162.72     719010.    0.6572
        5.23      0.1483      0.3677      0.1011      0.0408      16.632     308.318     438.209   12402.396      34.834    1949.155      16.026      162.78     719810.    0.6289
        6.11      0.1730      0.4157      0.0983      0.0409      16.688     309.352     426.059   12443.979      34.950    1895.112      15.529      162.84     720663.    0.6009
        6.98      0.1978      0.4604      0.0953      0.0409      16.694     309.464     412.985   12448.485      34.963    1836.958      15.047      162.92     721570.    0.5732
        7.85      0.2225      0.5018      0.0920      0.0408      16.642     308.513     398.941   12410.247      34.856    1774.489      14.580      163.00     722532.    0.5459
        8.72      0.2472      0.5403      0.0886      0.0405      16.529     306.402     383.945   12325.347      34.617    1707.785      14.129      163.10     723550.    0.5190
        9.60      0.2719      0.5760      0.0849      0.0401      16.350     303.084     368.064   12191.864      34.242    1637.148      13.693      163.20     724623.    0.4925
       10.47      0.2967      0.6090      0.0810      0.0395      16.104     298.536     351.378   12008.899      33.728    1562.929      13.271      163.32     725754.    0.4663
       11.34      0.3214      0.6395      0.0770      0.0387      15.792     292.743     333.962   11775.870      33.074    1485.461      12.863      163.44     726942.    0.4407
       12.21      0.3461      0.6675      0.0729      0.0378      15.411     285.691     315.880   11492.188      32.277    1405.036      12.467      163.58     728188.    0.4154
       13.09      0.3708      0.6931      0.0685      0.0367      14.962     277.363     297.191   11157.195      31.336    1321.906      12.082      163.72     729492.    0.3904
       13.96      0.3955      0.7162      0.0641      0.0354      14.443     267.741     277.944   10770.161      30.249    1236.296      11.705      163.88     730854.    0.3658
       14.83      0.4203      0.7370      0.0596      0.0340      13.853     256.807     258.185   10330.337      29.014    1148.409      11.336      164.04     732277.    0.3415
       15.70      0.4450      0.7553      0.0549      0.0323      13.192     244.543     237.957    9836.977      27.628    1058.434      10.972      164.22     733759.    0.3173
       16.57      0.4697      0.7709      0.0501      0.0305      12.457     230.931     217.302    9289.447      26.090     966.558      10.610      164.40     735301.    0.2932
       17.45      0.4944      0.7837      0.0453      0.0286      11.650     215.962     196.262    8687.294      24.399     872.973      10.247      164.60     736903.    0.2691
       18.32      0.5191      0.7933      0.0403      0.0264      10.769     199.630     174.884    8030.304      22.554     777.882       9.878      164.80     738567.    0.2449
       19.19      0.5439      0.7989      0.0353      0.0241       9.814     181.937     153.217    7318.614      20.555     681.511       9.496      165.01     740291.    0.2203
       20.06      0.5686      0.7995      0.0303      0.0215       8.788     162.902     131.323    6552.883      18.405     584.123       9.090      165.24     742077.    0.1953
       20.94      0.5933      0.7933      0.0252      0.0189       7.690     142.554     109.268    5734.365      16.106     486.022       8.643      165.47     743924.    0.1694
       21.81      0.6180      0.7766      0.0201      0.0160       6.524     120.943      87.131    4865.050      13.664     387.559       8.123      165.71     745832.    0.1421
       22.68      0.6427      0.7426      0.0150      0.0130       5.294      98.136      64.997    3947.635      11.087     289.107       7.468      165.96     747801.    0.1129
       23.55      0.6675      0.6737      0.0099      0.0098       4.003      74.206      42.941    2985.009       8.384     191.000       6.525      166.22     749827.    0.0802
       24.43      0.6922      0.5152      0.0048      0.0065       2.653      49.182      20.988    1978.395       5.557      93.356       4.812      166.49     751895.    0.0413
       25.30      0.7169



         PROP RPM =       3500

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1143      0.0383      17.040     306.858     525.068   12706.718      34.669    2335.500      18.742      167.38     736793.    0.8051
        0.90      0.0247      0.0716      0.1125      0.0388      17.277     311.123     516.651   12883.342      35.151    2298.062      18.189      167.38     737370.    0.7750
        1.80      0.0494      0.1389      0.1105      0.0393      17.498     315.109     507.610   13048.370      35.601    2257.851      17.645      167.40     737994.    0.7452
        2.69      0.0742      0.2021      0.1084      0.0398      17.699     318.728     497.914   13198.242      36.010    2214.722      17.111      167.42     738665.    0.7158
        3.59      0.0989      0.2613      0.1061      0.0402      17.875     321.888     487.515   13329.109      36.367    2168.465      16.589      167.46     739386.    0.6866
        4.49      0.1236      0.3165      0.1037      0.0405      18.019     324.488     476.358   13436.757      36.660    2118.841      16.080      167.51     740157.    0.6579
        5.39      0.1483      0.3681      0.1011      0.0407      18.126     326.407     464.380   13516.212      36.877    2065.562      15.583      167.56     740982.    0.6295
        6.29      0.1731      0.4162      0.0983      0.0409      18.187     327.505     451.503   13561.689      37.001    2008.284      15.100      167.63     741860.    0.6015
        7.18      0.1978      0.4609      0.0953      0.0409      18.193     327.626     437.647   13566.720      37.015    1946.653      14.632      167.71     742794.    0.5738
        8.08      0.2225      0.5024      0.0920      0.0408      18.137     326.621     422.762   13525.091      36.901    1880.444      14.177      167.80     743784.    0.5465
        8.98      0.2472      0.5409      0.0886      0.0405      18.013     324.386     406.868   13432.558      36.649    1809.750      13.738      167.89     744832.    0.5195
        9.88      0.2720      0.5766      0.0849      0.0400      17.818     320.871     390.037   13287.003      36.252    1734.885      13.314      168.00     745937.    0.4929
       10.78      0.2967      0.6097      0.0810      0.0394      17.551     316.052     372.353   13087.447      35.707    1656.226      12.905      168.12     747101.    0.4668
       11.68      0.3214      0.6402      0.0770      0.0387      17.210     309.913     353.894   12833.232      35.014    1574.122      12.508      168.25     748324.    0.4411
       12.57      0.3461      0.6682      0.0729      0.0377      16.795     302.439     334.731   12523.746      34.169    1488.885      12.123      168.39     749607.    0.4158
       13.47      0.3709      0.6938      0.0685      0.0366      16.304     293.613     314.924   12158.255      33.172    1400.782      11.748      168.54     750949.    0.3908
