         10x8M-LH                 (10x8M-LH.dat)
         v2022-0915
         Simulation Date: 05/03/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       11.48      0.3717      0.5763      0.1390      0.0896      19.910     380.269     374.920   14846.796      42.963    1667.643      11.454      143.25     785404.    0.4612
       12.52      0.4055      0.6100      0.1330      0.0884      19.639     375.100     358.843   14644.978      42.379    1596.132      11.114      143.44     787667.    0.4378
       13.56      0.4393      0.6413      0.1266      0.0867      19.264     367.929     341.583   14365.021      41.568    1519.361      10.785      143.65     790049.    0.4145
       14.61      0.4731      0.6703      0.1198      0.0846      18.782     358.719     323.245   14005.425      40.528    1437.794      10.468      143.87     792550.    0.3914
       15.65      0.5069      0.6972      0.1127      0.0819      18.193     347.486     303.953   13566.847      39.259    1351.985      10.162      144.10     795170.    0.3684
       16.69      0.5406      0.7219      0.1052      0.0788      17.501     334.269     283.828   13050.846      37.766    1262.468       9.864      144.35     797906.    0.3456
       17.74      0.5744      0.7444      0.0975      0.0752      16.708     319.122     262.983   12459.452      36.054    1169.749       9.574      144.62     800758.    0.3228
       18.78      0.6082      0.7646      0.0895      0.0712      15.817     302.101     241.524   11794.896      34.131    1074.297       9.288      144.90     803726.    0.3001
       19.82      0.6420      0.7825      0.0814      0.0668      14.831     283.269     219.550   11059.656      32.004     976.560       9.004      145.20     806808.    0.2774
       20.87      0.6758      0.7976      0.0731      0.0619      13.754     262.697     197.162   10256.443      29.679     876.976       8.719      145.52     810003.    0.2546
       21.91      0.7096      0.8095      0.0647      0.0567      12.590     240.463     174.457    9388.376      27.167     775.983       8.428      145.85     813312.    0.2315
       22.95      0.7434      0.8176      0.0562      0.0511      11.344     216.660     151.536    8459.030      24.478     674.031       8.125      146.19     816733.    0.2080
       24.00      0.7772      0.8205      0.0476      0.0451      10.021     191.394     128.504    7472.589      21.624     571.587       7.800      146.55     820266.    0.1839
       25.04      0.8110      0.8162      0.0391      0.0388       8.628     164.792     105.473    6433.940      18.618     469.143       7.435      146.93     823912.    0.1588
       26.08      0.8448      0.8005      0.0306      0.0323       7.173     136.997      82.557    5348.753      15.478     367.212       7.001      147.32     827669.    0.1323
       27.13      0.8785      0.7647      0.0222      0.0255       5.664     108.176      59.875    4223.493      12.222     266.325       6.430      147.72     831537.    0.1035
       28.17      0.9123      0.6861      0.0139      0.0185       4.111      78.511      37.546    3065.301       8.870     167.004       5.556      148.14     835515.    0.0708
       29.21      0.9461      0.4838      0.0058      0.0114       2.523      48.180      15.668    1881.077       5.443      69.690       3.778      148.57     839589.    0.0311
       30.26      0.9799



         PROP RPM =       3400

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0842      20.458     379.244     515.425   15255.473      42.847    2292.610      15.324      146.57     791404.    0.7234
        1.07      0.0335      0.0697      0.1776      0.0854      20.734     384.360     508.665   15461.264      43.425    2262.540      14.922      146.58     792462.    0.6998
        2.13      0.0670      0.1357      0.1751      0.0865      21.002     389.339     501.364   15661.542      43.987    2230.069      14.520      146.61     793618.    0.6760
        3.20      0.1005      0.1979      0.1723      0.0875      21.257     394.059     493.464   15851.409      44.521    2194.928      14.120      146.65     794876.    0.6522
        4.26      0.1340      0.2564      0.1693      0.0885      21.491     398.390     484.894   16025.655      45.010    2156.810      13.724      146.71     796239.    0.6284
        5.33      0.1675      0.3114      0.1661      0.0893      21.696     402.192     475.583   16178.583      45.439    2115.394      13.333      146.78     797712.    0.6046
        6.39      0.2010      0.3629      0.1625      0.0900      21.864     405.305     465.454   16303.795      45.791    2070.340      12.949      146.87     799298.    0.5809
        7.46      0.2345      0.4111      0.1587      0.0905      21.985     407.556     454.428   16394.371      46.045    2021.294      12.572      146.98     800998.    0.5573
        8.52      0.2680      0.4561      0.1545      0.0908      22.050     408.757     442.418   16442.646      46.181    1967.875      12.204      147.11     802816.    0.5338
        9.59      0.3015      0.4980      0.1499      0.0908      22.047     408.696     429.334   16440.189      46.174    1909.676      11.845      147.25     804753.    0.5104
       10.66      0.3350      0.5370      0.1450      0.0904      21.963     407.141     415.080   16377.658      45.999    1846.275      11.495      147.40     806810.    0.4870
       11.72      0.3685      0.5733      0.1395      0.0897      21.785     403.854     399.576   16245.440      45.627    1777.316      11.156      147.58     808988.    0.4637
       12.79      0.4020      0.6070      0.1337      0.0885      21.503     398.624     382.788   16035.045      45.036    1702.640      10.828      147.77     811287.    0.4405
       13.85      0.4354      0.6383      0.1274      0.0869      21.109     391.314     364.757   15740.995      44.210    1622.437      10.510      147.97     813706.    0.4174
       14.92      0.4689      0.6673      0.1207      0.0848      20.600     381.877     345.587   15361.387      43.144    1537.170      10.204      148.20     816246.    0.3944
       15.98      0.5024      0.6943      0.1136      0.0822      19.977     370.325     325.406   14896.702      41.839    1447.407       9.908      148.44     818907.    0.3716
       17.05      0.5359      0.7191      0.1063      0.0792      19.242     356.698     304.340   14348.526      40.300    1353.705       9.620      148.69     821685.    0.3490
       18.11      0.5694      0.7417      0.0987      0.0757      18.397     341.047     282.507   13718.960      38.531    1256.593       9.340      148.96     824581.    0.3264
       19.18      0.6029      0.7622      0.0908      0.0718      17.447     323.432     260.018   13010.365      36.541    1156.560       9.065      149.25     827594.    0.3039
       20.25      0.6364      0.7803      0.0828      0.0675      16.394     303.916     236.976   12225.312      34.336    1054.070       8.792      149.55     830723.    0.2814
       21.31      0.6699      0.7959      0.0746      0.0628      15.243     282.570     213.485   11366.670      31.925     949.580       8.519      149.87     833967.    0.2588
       22.38      0.7034      0.8084      0.0662      0.0576      13.997     259.476     189.645   10437.686      29.315     843.543       8.241      150.20     837326.    0.2360
       23.44      0.7369      0.8173      0.0578      0.0521      12.662     234.724     165.561    9442.024      26.519     736.416       7.953      150.55     840798.    0.2128
       24.51      0.7704      0.8215      0.0494      0.0463      11.243     208.424     141.341    8384.059      23.548     628.684       7.646      150.92     844385.    0.1890
       25.57      0.8039      0.8192      0.0409      0.0401       9.748     180.700     117.097    7268.831      20.415     520.848       7.307      151.30     848085.    0.1644
       26.64      0.8374      0.8068      0.0325      0.0337       8.183     151.698      92.948    6102.205      17.139     413.435       6.909      151.69     851898.    0.1385
       27.70      0.8709      0.7774      0.0241      0.0270       6.559     121.585      69.017    4890.896      13.737     306.989       6.401      152.10     855823.    0.1106
       28.77      0.9044      0.7135      0.0159      0.0201       4.885      90.548      45.427    3642.386      10.230     202.059       5.657      152.53     859860.    0.0793
       29.84      0.9379      0.5592      0.0078      0.0131       3.171      58.776      22.288    2364.336       6.641      99.136       4.276      152.97     864001.    0.0420
       30.90      0.9714     -0.0360     -0.0002      0.0058       1.403      26.005      -0.614    1046.086       2.938      -2.730      -0.266      153.42     868010.    0.0000



         PROP RPM =       3500

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0842      22.301     401.607     546.208   16630.197      45.373    2429.533      14.897      150.88     814681.    0.7240
        1.10      0.0337      0.0702      0.1776      0.0853      22.604     407.064     539.002   16856.156      45.990    2397.481      14.504      150.89     815776.    0.7002
        2.21      0.0674      0.1365      0.1751      0.0864      22.899     412.371     531.216   17075.941      46.589    2362.848      14.110      150.92     816974.    0.6762
        3.31      0.1011      0.1991      0.1723      0.0875      23.178     417.401     522.786   17284.199      47.158    2325.353      13.719      150.96     818278.    0.6523
        4.41      0.1348      0.2579      0.1693      0.0884      23.435     422.012     513.638   17475.156      47.679    2284.660      13.332      151.02     819692.    0.6283
        5.52      0.1685      0.3132      0.1660      0.0893      23.659     426.050     503.691   17642.369      48.135    2240.419      12.949      151.10     821220.    0.6043
        6.62      0.2021      0.3649      0.1624      0.0900      23.842     429.346     492.867   17778.836      48.507    2192.272      12.574      151.20     822866.    0.5805
        7.72      0.2358      0.4133      0.1585      0.0905      23.973     431.711     481.076   17876.775      48.774    2139.828      12.206      151.31     824631.    0.5567
        8.83      0.2695      0.4584      0.1543      0.0907      24.041     432.941     468.228   17927.693      48.913    2082.680      11.846      151.44     826519.    0.5330
        9.93      0.3032      0.5004      0.1497      0.0907      24.034     432.807     454.223   17922.143      48.898    2020.385      11.495      151.58     828530.    0.5094
       11.03      0.3369      0.5395      0.1447      0.0903      23.937     431.058     438.959   17849.727      48.701    1952.491      11.154      151.75     830667.    0.4859
       12.14      0.3706      0.5758      0.1392      0.0896      23.736     427.437     422.351   17699.797      48.292    1878.619      10.823      151.93     832930.    0.4625
       13.24      0.4043      0.6096      0.1333      0.0884      23.418     421.720     404.366   17463.078      47.646    1798.622      10.503      152.13     835318.    0.4392
       14.34      0.4380      0.6409      0.1269      0.0867      22.977     413.768     385.054   17133.752      46.747    1712.722      10.193      152.34     837833.    0.4159
       15.45      0.4717      0.6700      0.1201      0.0846      22.408     403.533     364.533   16709.967      45.591    1621.441       9.895      152.57     840473.    0.3928
       16.55      0.5054      0.6970      0.1130      0.0819      21.714     391.033     342.938   16192.355      44.179    1525.387       9.606      152.82     843237.    0.3699
       17.65      0.5391      0.7217      0.1056      0.0789      20.897     376.312     320.406   15582.762      42.516    1425.164       9.326      153.09     846125.    0.3471
       18.76      0.5728      0.7444      0.0979      0.0753      19.959     359.426     297.062   14883.531      40.608    1321.334       9.053      153.37     849136.    0.3245
       19.86      0.6064      0.7648      0.0900      0.0713      18.905     340.440     273.027   14097.320      38.463    1214.424       8.784      153.67     852268.    0.3018
       20.96      0.6401      0.7828      0.0819      0.0669      17.738     319.423     248.412   13227.012      36.088    1104.935       8.518      153.98     855520.    0.2792
       22.07      0.6738      0.7982      0.0736      0.0621      16.462     296.452     223.326   12275.821      33.493     993.354       8.252      154.32     858893.    0.2564
       23.17      0.7075      0.8105      0.0652      0.0569      15.083     271.616     197.880   11247.378      30.687     880.171       7.980      154.66     862384.    0.2334
       24.27      0.7412      0.8191      0.0567      0.0513      13.606     245.016     172.187   10145.895      27.682     765.886       7.698      155.03     865995.    0.2100
       25.38      0.7749      0.8227      0.0482      0.0454      12.037     216.770     146.362    8976.256      24.491     651.019       7.396      155.41     869724.    0.1861
       26.48      0.8086      0.8195      0.0397      0.0392      10.385     187.017     120.530    7744.205      21.129     536.116       7.059      155.80     873571.    0.1612
       27.58      0.8423      0.8055      0.0312      0.0327       8.658     155.917      94.817    6456.368      17.615     421.748       6.661      156.21     877536.    0.1349
       28.69      0.8760      0.7726      0.0229      0.0259       6.867     123.653      69.358    5120.350      13.970     308.505       6.144      156.64     881618.    0.1064
       29.79      0.9097      0.7005      0.0146      0.0190       5.022      90.428      44.284    3744.551      10.217     196.973       5.364      157.08     885815.    0.0742
       30.89      0.9434      0.5179      0.0065      0.0118       3.134      56.444      19.707    2337.292       6.377      87.659       3.824      157.54     890117.    0.0353
       32.00      0.9771



         PROP RPM =       3600

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0841      24.252     424.607     577.884   18084.971      47.972    2570.430      14.493      155.19     837957.    0.7245
        1.13      0.0335      0.0698      0.1776      0.0852      24.580     430.351     570.304   18329.617      48.621    2536.714      14.112      155.20     839077.    0.7008
        2.26      0.0670      0.1359      0.1751      0.0864      24.900     435.941     562.118   18567.729      49.252    2500.303      13.731      155.23     840302.    0.6770
        3.39      0.1005      0.1982      0.1723      0.0874      25.202     441.241     553.260   18793.467      49.851    2460.899      13.353      155.27     841634.    0.6531
        4.51      0.1340      0.2568      0.1693      0.0884      25.480     446.108     543.650   19000.725      50.401    2418.155      12.978      155.34     843079.    0.6292
        5.64      0.1675      0.3119      0.1661      0.0892      25.724     450.378     533.208   19182.600      50.883    2371.708      12.608      155.42     844639.    0.6054
        6.77      0.2010      0.3635      0.1626      0.0899      25.924     453.876     521.849   19331.586      51.279    2321.183      12.244      155.51     846319.    0.5816
        7.90      0.2345      0.4117      0.1587      0.0904      26.069     456.407     509.482   19439.404      51.565    2266.175      11.887      155.63     848120.    0.5579
        9.03      0.2681      0.4567      0.1545      0.0907      26.146     457.759     496.012   19496.980      51.717    2206.262      11.539      155.76     850046.    0.5344
       10.16      0.3016      0.4987      0.1499      0.0907      26.142     457.694     481.336   19494.234      51.710    2140.983      11.199      155.91     852098.    0.5109
       11.29      0.3351      0.5377      0.1450      0.0903      26.043     455.953     465.348   19420.082      51.513    2069.866      10.869      156.07     854276.    0.4875
       12.41      0.3686      0.5741      0.1395      0.0896      25.832     452.269     447.957   19263.143      51.097    1992.514      10.548      156.26     856583.    0.4642
       13.54      0.4021      0.6078      0.1337      0.0884      25.497     446.402     429.125   19013.271      50.434    1908.748      10.237      156.46     859019.    0.4410
       14.67      0.4356      0.6392      0.1274      0.0868      25.029     438.202     408.898   18663.996      49.508    1818.780       9.937      156.68     861582.    0.4178
       15.80      0.4691      0.6683      0.1207      0.0847      24.424     427.614     387.395   18213.025      48.312    1723.134       9.648      156.92     864273.    0.3949
       16.93      0.5026      0.6952      0.1136      0.0821      23.684     414.652     364.759   17660.959      46.847    1622.448       9.368      157.17     867091.    0.3720
       18.06      0.5361      0.7201      0.1063      0.0791      22.810     399.361     341.130   17009.664      45.120    1517.347       9.096      157.44     870035.    0.3494
       19.19      0.5696      0.7429      0.0986      0.0756      21.807     381.798     316.642   16261.626      43.135    1408.424       8.832      157.73     873103.    0.3268
       20.31      0.6031      0.7634      0.0908      0.0717      20.678     362.029     291.418   15419.642      40.902    1296.227       8.572      158.03     876295.    0.3043
       21.44      0.6366      0.7817      0.0827      0.0674      19.427     340.127     265.576   14486.787      38.427    1181.281       8.315      158.35     879609.    0.2818
       22.57      0.6701      0.7973      0.0745      0.0626      18.059     316.171     239.230   13466.450      35.721    1064.095       8.058      158.69     883046.    0.2592
       23.70      0.7036      0.8101      0.0662      0.0575      16.578     290.252     212.495   12362.473      32.792     945.176       7.796      159.04     886604.    0.2363
       24.83      0.7371      0.8192      0.0578      0.0520      14.992     262.472     185.487   11179.274      29.654     825.044       7.526      159.41     890283.    0.2131
       25.96      0.7707      0.8236      0.0493      0.0461      13.306     232.954     158.327    9922.014      26.319     704.238       7.238      159.80     894083.    0.1894
       27.09      0.8042      0.8216      0.0408      0.0400      11.528     201.837     131.142    8596.688      22.803     583.320       6.919      160.20     898002.    0.1648
       28.22      0.8377      0.8097      0.0324      0.0335       9.669     169.287     104.066    7210.304      19.126     462.885       6.546      160.62     902042.    0.1389
       29.34      0.8712      0.7809      0.0241      0.0268       7.739     135.490      77.235    5770.836      15.308     343.541       6.070      161.05     906201.    0.1109
       30.47      0.9047      0.7178      0.0158      0.0199       5.749     100.657      50.788    4287.199      11.372     225.904       5.373      161.50     910477.    0.0796
       31.60      0.9382      0.5640      0.0077      0.0129       3.713      65.000      24.848    2768.487       7.344     110.524       4.071      161.97     914864.    0.0422
       32.73      0.9717     -0.0465     -0.0003      0.0056       1.609      28.173      -0.857    1199.942       3.183      -3.813      -0.324      162.45     919084.    0.0000



         PROP RPM =       3700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0841      26.314     448.244     610.454   19622.039      50.642    2715.299      14.111      159.51     861234.    0.7250
        1.16      0.0336      0.0701      0.1776      0.0852      26.671     454.337     602.418   19888.756      51.331    2679.554      13.738      159.51     862389.    0.7012
        2.33      0.0673      0.1364      0.1751      0.0863      27.019     460.265     593.737   20148.266      52.000    2640.941      13.366      159.54     863653.    0.6772
        3.49      0.1009      0.1990      0.1723      0.0874      27.349     465.885     584.339   20394.279      52.635    2599.140      12.996      159.59     865028.    0.6532
        4.66      0.1345      0.2578      0.1693      0.0883      27.652     471.040     574.142   20619.963      53.218    2553.782      12.629      159.65     866520.    0.6293
        5.82      0.1681      0.3130      0.1660      0.0892      27.917     475.560     563.057   20817.797      53.728    2504.478      12.268      159.73     868131.    0.6053
        6.98      0.2018      0.3648      0.1625      0.0899      28.134     479.253     550.995   20979.494      54.146    2450.823      11.912      159.83     869866.    0.5814
        8.15      0.2354      0.4131      0.1586      0.0904      28.290     481.915     537.858   21095.992      54.446    2392.394      11.564      159.95     871727.    0.5577
        9.31      0.2690      0.4583      0.1544      0.0906      28.372     483.314     523.545   21157.242      54.605    2328.730      11.224      160.09     873717.    0.5340
       10.48      0.3027      0.5003      0.1498      0.0906      28.366     483.200     507.946   21152.246      54.592    2259.346      10.892      160.24     875838.    0.5104
       11.64      0.3363      0.5394      0.1448      0.0903      28.254     481.292     490.947   21068.754      54.376    2183.734      10.569      160.42     878090.    0.4870
       12.81      0.3699      0.5758      0.1393      0.0895      28.020     477.306     472.453   20894.240      53.926    2101.472      10.256      160.61     880474.    0.4635
       13.97      0.4035      0.6095      0.1334      0.0883      27.649     470.990     452.425   20617.744      53.212    2012.388       9.953      160.82     882992.    0.4402
       15.13      0.4372      0.6409      0.1271      0.0867      27.132     462.185     430.918   20232.320      52.217    1916.725       9.660      161.04     885642.    0.4170
       16.30      0.4708      0.6701      0.1203      0.0845      26.466     450.839     408.060   19735.664      50.936    1815.049       9.378      161.29     888424.    0.3939
       17.46      0.5044      0.6971      0.1132      0.0819      25.652     436.969     384.003   19128.482      49.369    1708.046       9.105      161.55     891338.    0.3710
       18.63      0.5380      0.7219      0.1058      0.0789      24.692     420.622     358.899   18412.900      47.522    1596.382       8.841      161.83     894381.    0.3483
       19.79      0.5717      0.7447      0.0982      0.0754      23.591     401.862     332.888   17591.654      45.402    1480.685       8.583      162.13     897554.    0.3256
       20.95      0.6053      0.7652      0.0903      0.0714      22.352     380.758     306.102   16667.818      43.018    1361.540       8.330      162.44     900854.    0.3030
       22.12      0.6389      0.7834      0.0822      0.0670      20.980     357.389     278.666   15644.820      40.378    1239.508       8.079      162.77     904282.    0.2804
       23.28      0.6726      0.7990      0.0739      0.0622      19.480     331.839     250.704   14526.380      37.491    1115.131       7.828      163.12     907835.    0.2577
       24.45      0.7062      0.8116      0.0656      0.0570      17.858     304.206     222.336   13316.748      34.369     988.951       7.573      163.49     911515.    0.2348
       25.61      0.7398      0.8206      0.0571      0.0515      16.120     274.603     193.688   12020.841      31.024     861.522       7.308      163.87     915319.    0.2115
       26.78      0.7734      0.8247      0.0486      0.0456      14.274     243.159     164.889   10644.381      27.472     733.424       7.026      164.27     919249.    0.1876
       27.94      0.8071      0.8222      0.0401      0.0394      12.329     210.028     136.075    9194.045      23.729     605.260       6.713      164.69     923302.    0.1628
       29.10      0.8407      0.8095      0.0317      0.0329      10.296     175.386     107.389    7677.607      19.815     477.666       6.344      165.12     927480.    0.1367
       30.27      0.8743      0.7787      0.0233      0.0261       8.186     139.438      78.978    6103.940      15.754     351.294       5.869      165.57     931781.    0.1085
       31.43      0.9080      0.7109      0.0150      0.0192       6.012     102.407      50.989    4482.891      11.570     226.798       5.159      166.03     936204.    0.0766
       32.60      0.9416      0.5404      0.0069      0.0121       3.787      64.519      23.550    2824.328       7.289     104.751       3.782      166.52     940738.    0.0382
       33.76      0.9752



         PROP RPM =       3800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0840      28.488     472.516     643.917   21243.615      53.385    2864.142      13.748      163.82     884510.    0.7254
        1.19      0.0335      0.0699      0.1777      0.0851      28.875     478.927     635.468   21531.834      54.109    2826.562      13.386      163.83     885693.    0.7017
        2.38      0.0670      0.1361      0.1751      0.0863      29.251     485.167     626.344   21812.354      54.814    2785.978      13.024      163.85     886986.    0.6778
        3.58      0.1006      0.1985      0.1723      0.0873      29.608     491.083     616.469   22078.334      55.482    2742.054      12.665      163.90     888394.    0.6539
        4.77      0.1341      0.2573      0.1693      0.0883      29.935     496.514     605.756   22322.510      56.096    2694.403      12.308      163.97     889919.    0.6299
        5.96      0.1676      0.3124      0.1661      0.0891      30.222     501.281     594.115   22536.812      56.634    2642.622      11.957      164.05     891568.    0.6060
        7.15      0.2011      0.3641      0.1626      0.0898      30.458     505.186     581.450   22712.387      57.076    2586.289      11.612      164.15     893342.    0.5822
        8.34      0.2347      0.4123      0.1587      0.0903      30.628     508.012     567.660   22839.467      57.395    2524.954      11.273      164.27     895245.    0.5585
        9.54      0.2682      0.4574      0.1545      0.0906      30.719     509.522     552.641   22907.344      57.566    2458.146      10.942      164.41     897279.    0.5349
       10.73      0.3017      0.4994      0.1499      0.0906      30.715     509.451     536.275   22904.154      57.558    2385.352      10.620      164.57     899447.    0.5114
       11.92      0.3352      0.5385      0.1449      0.0902      30.598     507.509     518.445   22816.846      57.338    2306.043      10.306      164.75     901749.    0.4880
       13.11      0.3688      0.5749      0.1395      0.0895      30.350     503.397     499.050   22631.949      56.873    2219.774      10.002      164.94     904186.    0.4646
       14.30      0.4023      0.6087      0.1336      0.0883      29.955     496.849     478.047   22337.578      56.134    2126.354       9.707      165.15     906759.    0.4413
       15.50      0.4358      0.6401      0.1273      0.0867      29.403     487.696     455.489   21926.070      55.100    2026.016       9.422      165.39     909467.    0.4182
       16.69      0.4693      0.6692      0.1206      0.0846      28.691     475.880     431.509   21394.822      53.765    1919.351       9.148      165.63     912310.    0.3951
       17.88      0.5029      0.6962      0.1136      0.0820      27.819     461.414     406.265   20744.475      52.130    1807.067       8.883      165.90     915287.    0.3723
       19.07      0.5364      0.7212      0.1062      0.0790      26.790     444.349     379.916   19977.248      50.202    1689.867       8.626      166.19     918397.    0.3496
       20.26      0.5699      0.7440      0.0986      0.0755      25.608     424.749     352.610   19096.057      47.988    1568.408       8.375      166.49     921638.    0.3270
       21.45      0.6034      0.7646      0.0907      0.0716      24.278     402.688     324.484   18104.223      45.495    1443.307       8.129      166.81     925010.    0.3045
       22.65      0.6370      0.7830      0.0827      0.0672      22.805     378.245     295.671   17005.336      42.734    1315.146       7.886      167.15     928512.    0.2820
       23.84      0.6705      0.7987      0.0744      0.0625      21.193     351.511     266.298   15803.389      39.713    1184.493       7.643      167.51     932143.    0.2593
       25.03      0.7040      0.8116      0.0661      0.0574      19.449     322.585     236.492   14502.930      36.445    1051.917       7.396      167.88     935902.    0.2365
       26.22      0.7375      0.8209      0.0577      0.0518      17.580     291.584     206.384   13109.156      32.943     917.994       7.141      168.27     939789.    0.2133
       27.41      0.7711      0.8256      0.0492      0.0460      15.594     258.643     176.108   11628.183      29.221     783.330       6.869      168.68     943803.    0.1896
       28.61      0.8046      0.8239      0.0408      0.0398      13.500     223.919     145.807   10067.074      25.298     648.551       6.569      169.10     947944.    0.1649
       29.80      0.8381      0.8123      0.0323      0.0334      11.310     187.597     115.629    8434.088      21.195     514.320       6.218      169.55     952212.    0.1390
       30.99      0.8716      0.7839      0.0240      0.0266       9.037     149.887      85.728    6738.684      16.934     381.319       5.770      170.01     956606.    0.1111
       32.18      0.9052      0.7212      0.0157      0.0197       6.694     111.021      56.257    4991.352      12.543     250.232       5.112      170.48     961124.    0.0797
       33.37      0.9387      0.5668      0.0076      0.0127       4.295      71.239      27.354    3202.812       8.049     121.672       3.874      170.97     965759.    0.0421
       34.57      0.9722     -0.0694     -0.0004      0.0053       1.811      30.037      -1.364    1350.415       3.394      -6.068      -0.458      171.48     970154.    0.0000



         PROP RPM =       3900

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0840      30.779     497.426     678.273   22952.025      56.199    3016.958      13.404      168.13     907787.    0.7259
        1.22      0.0334      0.0698      0.1777      0.0851      31.196     504.168     669.395   23263.098      56.961    2977.471      13.051      168.14     908998.    0.7022
        2.44      0.0669      0.1359      0.1751      0.0862      31.602     510.729     659.810   23565.875      57.702    2934.833      12.699      168.17     910322.    0.6783
        3.66      0.1003      0.1982      0.1724      0.0873      31.987     516.953     649.437   23853.035      58.405    2888.694      12.349      168.21     911762.    0.6544
        4.88      0.1338      0.2569      0.1694      0.0882      32.341     522.670     638.186   24116.812      59.051    2838.650      12.002      168.28     913324.    0.6305
        6.10      0.1672      0.3120      0.1661      0.0891      32.652     527.692     625.962   24348.549      59.618    2784.278      11.661      168.37     915010.    0.6066
        7.32      0.2007      0.3636      0.1626      0.0898      32.907     531.813     612.666   24538.689      60.084    2725.139      11.324      168.47     916826.    0.5829
        8.54      0.2341      0.4118      0.1588      0.0903      33.092     534.806     598.193   24676.807      60.422    2660.761      10.995      168.59     918772.    0.5592
        9.76      0.2676      0.4569      0.1546      0.0905      33.192     536.422     582.431   24751.375      60.605    2590.653      10.673      168.74     920853.    0.5356
       10.99      0.3010      0.4989      0.1500      0.0905      33.190     536.387     565.260   24749.736      60.601    2514.275      10.359      168.90     923070.    0.5121
       12.21      0.3345      0.5380      0.1451      0.0902      33.067     534.395     546.555   24657.832      60.376    2431.077      10.054      169.08     925424.    0.4887
       13.43      0.3679      0.5743      0.1397      0.0895      32.803     530.134     526.211   24461.215      59.894    2340.587       9.757      169.28     927917.    0.4654
       14.65      0.4014      0.6081      0.1338      0.0883      32.382     523.325     504.181   24147.033      59.125    2242.598       9.470      169.49     930548.    0.4422
       15.87      0.4348      0.6395      0.1275      0.0867      31.791     513.786     480.518   23706.920      58.047    2137.343       9.193      169.73     933317.    0.4191
       17.09      0.4683      0.6687      0.1209      0.0846      31.028     501.455     455.358   23137.938      56.654    2025.431       8.926      169.99     936225.    0.3961
       18.31      0.5017      0.6957      0.1138      0.0821      30.093     486.343     428.868   22440.660      54.947    1907.603       8.668      170.26     939268.    0.3733
       19.53      0.5352      0.7207      0.1065      0.0791      28.990     468.503     401.214   21617.484      52.931    1784.598       8.418      170.55     942448.    0.3506
       20.75      0.5686      0.7436      0.0989      0.0756      27.721     448.001     372.550   20671.494      50.615    1657.102       8.174      170.86     945763.    0.3281
       21.97      0.6021      0.7643      0.0910      0.0717      26.292     424.914     343.023   19606.234      48.007    1525.765       7.935      171.19     949211.    0.3056
       23.19      0.6355      0.7828      0.0830      0.0674      24.709     399.326     312.768   18425.549      45.116    1391.194       7.699      171.53     952791.    0.2831
