         14x13M                   (14x13M.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       28.12      0.9642      0.8598      0.0326      0.0366      13.744     393.757     157.581   10248.944      44.486     700.919       6.974      140.58     870948.    0.1285  
       29.25      1.0027      0.8437      0.0243      0.0289      10.875     311.571     117.649    8109.767      35.201     523.304       6.580      141.07     876022.    0.1047  
       30.37      1.0413      0.8026      0.0161      0.0209       7.862     225.236      77.910    5862.563      25.447     346.546       6.028      141.58     881241.    0.0781  
       31.50      1.0799      0.6860      0.0080      0.0126       4.719     135.189      38.544    3518.775      15.274     171.443       4.968      142.11     886593.    0.0453  
       32.62      1.1184     -0.1026     -0.0003      0.0036       1.349      38.643      -1.591    1005.819       4.366      -7.078      -0.718      142.65     891287.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2300                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1531      0.0699      30.002     822.159     808.924   22372.361      92.887    3598.095      16.400      140.50     833386.    0.6845  
        1.18      0.0386      0.0819      0.1522      0.0717      30.779     843.454     803.830   22951.814      95.293    3575.435      15.885      140.51     834429.    0.6609  
        2.35      0.0771      0.1584      0.1511      0.0736      31.596     865.853     798.129   23561.330      97.824    3550.077      15.364      140.54     835612.    0.6370  
        3.53      0.1157      0.2296      0.1499      0.0755      32.442     889.033     791.672   24192.115     100.442    3521.358      14.843      140.59     836941.    0.6129  
        4.70      0.1543      0.2954      0.1485      0.0775      33.302     912.605     784.288   24833.553     103.106    3488.512      14.325      140.67     838427.    0.5887  
        5.88      0.1929      0.3561      0.1469      0.0795      34.160     936.099     775.787   25472.859     105.760    3450.699      13.814      140.76     840076.    0.5646  
        7.06      0.2314      0.4119      0.1450      0.0815      34.994     958.962     765.966   26095.000     108.343    3407.017      13.314      140.88     841896.    0.5407  
        8.23      0.2700      0.4630      0.1429      0.0833      35.783     980.573     754.612   26683.066     110.785    3356.514      12.827      141.02     843891.    0.5171  
        9.41      0.3086      0.5097      0.1404      0.0850      36.500    1000.241     741.502   27218.271     113.007    3298.200      12.357      141.18     846067.    0.4938  
       10.59      0.3471      0.5524      0.1375      0.0864      37.120    1017.211     726.401   27680.051     114.924    3231.031      11.903      141.35     848426.    0.4708  
       11.76      0.3857      0.5913      0.1342      0.0876      37.609    1030.635     709.041   28045.342     116.441    3153.816      11.467      141.55     850970.    0.4481  
       12.94      0.4243      0.6267      0.1305      0.0883      37.934    1039.532     689.105   28287.443     117.446    3065.140      11.049      141.77     853699.    0.4257  
       14.11      0.4629      0.6589      0.1261      0.0886      38.051    1042.737     666.227   28374.658     117.808    2963.376      10.650      142.02     856614.    0.4034  
       15.29      0.5014      0.6883      0.1212      0.0883      37.915    1039.014     640.104   28273.355     117.387    2847.180      10.269      142.28     859713.    0.3813  
       16.47      0.5400      0.7152      0.1156      0.0873      37.492    1027.429     610.691   27958.098     116.078    2716.353       9.907      142.56     862997.    0.3593  
       17.64      0.5786      0.7398      0.1095      0.0856      36.772    1007.676     578.279   27420.576     113.847    2572.183       9.565      142.86     866462.    0.3376  
       18.82      0.6172      0.7624      0.1029      0.0833      35.760     979.965     543.340   26666.529     110.716    2416.778       9.242      143.18     870107.    0.3161  
       19.99      0.6557      0.7831      0.0959      0.0803      34.474     944.715     506.356   25707.326     106.733    2252.273       8.934      143.53     873929.    0.2950  
       21.17      0.6943      0.8019      0.0885      0.0767      32.928     902.342     467.732   24554.271     101.946    2080.472       8.640      143.89     877923.    0.2742  
       22.35      0.7329      0.8188      0.0810      0.0725      31.134     853.194     427.789   23216.859      96.393    1902.804       8.357      144.27     882089.    0.2537  
       23.52      0.7714      0.8336      0.0732      0.0678      29.104     797.548     386.780   21702.643      90.106    1720.395       8.083      144.67     886423.    0.2333  
       24.70      0.8100      0.8462      0.0653      0.0625      26.844     735.627     344.908   20017.666      83.111    1534.151       7.815      145.09     890924.    0.2130  
       25.88      0.8486      0.8563      0.0572      0.0567      24.363     667.629     302.349   18167.336      75.428    1344.847       7.549      145.53     895589.    0.1926  
       27.05      0.8872      0.8631      0.0491      0.0504      21.667     593.756     259.262   16157.117      67.082    1153.198       7.278      145.99     900417.    0.1720  
       28.23      0.9257      0.8656      0.0409      0.0437      18.765     514.235     215.809   13993.227      58.098     959.921       6.995      146.47     905407.    0.1508  
       29.40      0.9643      0.8616      0.0326      0.0365      15.668     429.355     172.164   11683.477      48.508     765.786       6.684      146.97     910555.    0.1287  
       30.58      1.0029      0.8460      0.0243      0.0288      12.388     339.480     128.519    9237.837      38.354     571.651       6.310      147.48     915860.    0.1050  
       31.76      1.0414      0.8057      0.0161      0.0208       8.943     245.067      85.085    6668.693      27.688     378.459       5.787      148.02     921318.    0.0783  
       32.93      1.0800      0.6904      0.0080      0.0125       5.350     146.596      42.060    3989.129      16.562     187.081       4.782      148.57     926915.    0.0455  
       34.11      1.1186     -0.1133     -0.0004      0.0035       1.492      40.881      -1.858    1112.434       4.619      -8.265      -0.758      149.14     931745.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1531      0.0698      34.053     894.300     880.830   25393.506     101.038    3917.934      15.733      146.61     869620.    0.6852  
        1.23      0.0386      0.0820      0.1522      0.0716      34.936     917.494     875.285   26052.096     103.658    3893.268      15.239      146.62     870709.    0.6616  
        2.45      0.0772      0.1586      0.1511      0.0735      35.866     941.895     869.080   26744.939     106.415    3865.666      14.739      146.65     871943.    0.6376  
        3.68      0.1157      0.2298      0.1499      0.0755      36.827     967.146     862.051   27461.938     109.268    3834.402      14.238      146.71     873330.    0.6135  
        4.91      0.1543      0.2957      0.1485      0.0775      37.805     992.826     854.012   28191.117     112.169    3798.645      13.740      146.78     874881.    0.5893  
        6.14      0.1929      0.3565      0.1469      0.0795      38.779    1018.419     844.756   28917.822     115.060    3757.476      13.250      146.88     876602.    0.5651  
        7.36      0.2315      0.4123      0.1450      0.0814      39.728    1043.327     834.064   29625.102     117.875    3709.915      12.770      147.01     878501.    0.5412  
        8.59      0.2700      0.4634      0.1429      0.0832      40.624    1066.872     821.701   30293.654     120.535    3654.925      12.303      147.15     880584.    0.5175  
        9.82      0.3086      0.5102      0.1404      0.0849      41.440    1088.302     807.425   30902.160     122.956    3591.428      11.851      147.31     882855.    0.4942  
       11.05      0.3472      0.5529      0.1375      0.0864      42.145    1106.792     790.981   31427.164     125.045    3518.282      11.416      147.50     885317.    0.4712  
       12.27      0.3858      0.5918      0.1342      0.0875      42.702    1121.422     772.077   31842.572     126.698    3434.196      10.998      147.71     887972.    0.4484  
       13.50      0.4243      0.6272      0.1305      0.0883      43.071    1131.120     750.365   32117.947     127.793    3337.624      10.597      147.94     890820.    0.4260  
       14.73      0.4629      0.6595      0.1261      0.0885      43.204    1134.617     725.449   32217.271     128.188    3226.796      10.213      148.19     893862.    0.4037  
       15.96      0.5015      0.6889      0.1212      0.0882      43.050    1130.568     696.998   32102.303     127.731    3100.246       9.848      148.46     897096.    0.3815  
       17.18      0.5401      0.7158      0.1156      0.0872      42.570    1117.956     664.965   31744.180     126.306    2957.762       9.501      148.76     900523.    0.3595  
       18.41      0.5786      0.7404      0.1095      0.0856      41.751    1096.447     629.664   31133.422     123.876    2800.747       9.173      149.07     904141.    0.3378  
       19.64      0.6172      0.7631      0.1029      0.0832      40.602    1066.272     591.614   30276.604     120.467    2631.500       8.863      149.41     907945.    0.3164  
       20.87      0.6558      0.7838      0.0959      0.0802      39.140    1027.881     551.336   29186.514     116.129    2452.343       8.568      149.77     911933.    0.2952  
       22.09      0.6944      0.8026      0.0885      0.0766      37.382     981.732     509.273   27876.102     110.915    2265.247       8.286      150.15     916102.    0.2744  
       23.32      0.7330      0.8195      0.0810      0.0724      35.344     928.202     465.775   26356.143     104.868    2071.768       8.016      150.54     920450.    0.2539  
       24.55      0.7715      0.8344      0.0732      0.0677      33.036     867.592     421.117   24635.125      98.020    1873.126       7.753      150.96     924973.    0.2335  
       25.78      0.8101      0.8471      0.0653      0.0624      30.468     800.145     375.520   22719.992      90.400    1670.311       7.497      151.40     929670.    0.2132  
       27.00      0.8487      0.8573      0.0572      0.0567      27.648     726.078     329.175   20616.869      82.032    1464.170       7.242      151.86     934540.    0.1928  
       28.23      0.8873      0.8643      0.0491      0.0504      24.584     645.608     282.257   18331.932      72.940    1255.478       6.984      152.34     939579.    0.1722  
       29.46      0.9258      0.8670      0.0408      0.0436      21.285     558.985     234.941   15872.284      63.154    1045.016       6.714      152.84     944786.    0.1510  
       30.69      0.9644      0.8633      0.0326      0.0364      17.764     466.522     187.416   13246.819      52.707     833.626       6.417      153.36     950159.    0.1289  
       31.91      1.0030      0.8481      0.0243      0.0288      14.036     368.619     139.893   10466.874      41.646     622.242       6.062      153.90     955696.    0.1052  
       33.14      1.0416      0.8086      0.0161      0.0207      10.120     265.771      92.601    7546.528      30.027     411.889       5.566      154.46     961392.    0.0786  
       34.37      1.0801      0.6947      0.0080      0.0124       6.035     158.503      45.754    4500.658      17.908     203.515       4.611      155.03     967233.    0.0458  
       35.60      1.1187     -0.1212     -0.0004      0.0034       1.646      43.239      -2.103    1227.763       4.885      -9.353      -0.777      155.63     972204.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1531      0.0697      38.453     969.458     955.799   28674.586     109.529    4251.393      15.119      152.72     905854.    0.6859  
        1.28      0.0386      0.0821      0.1522      0.0715      39.452     994.636     949.784   29419.289     112.373    4224.639      14.643      152.73     906989.    0.6623  
        2.56      0.0772      0.1588      0.1511      0.0734      40.502    1021.122     943.052   30202.703     115.366    4194.694      14.162      152.76     908274.    0.6382  
        3.84      0.1157      0.2301      0.1499      0.0754      41.590    1048.533     935.427   31013.467     118.463    4160.781      13.681      152.82     909720.    0.6140  
        5.11      0.1543      0.2960      0.1485      0.0774      42.695    1076.411     926.706   31838.014     121.612    4121.987      13.202      152.90     911335.    0.5898  
        6.39      0.1929      0.3568      0.1469      0.0794      43.797    1104.194     916.664   32659.793     124.751    4077.322      12.730      153.00     913128.    0.5656  
        7.67      0.2315      0.4127      0.1450      0.0813      44.870    1131.235     905.063   33459.625     127.806    4025.718      12.269      153.13     915107.    0.5417  
        8.95      0.2701      0.4638      0.1429      0.0832      45.884    1156.798     891.648   34215.703     130.694    3966.049      11.820      153.28     917276.    0.5180  
       10.23      0.3086      0.5106      0.1404      0.0849      46.807    1180.065     876.158   34903.895     133.323    3897.149      11.386      153.45     919642.    0.4946  
       11.51      0.3472      0.5533      0.1375      0.0863      47.603    1200.141     858.312   35497.707     135.591    3817.771      10.967      153.65     922207.    0.4715  
       12.79      0.3858      0.5923      0.1342      0.0874      48.233    1216.029     837.798   35967.641     137.386    3726.526      10.565      153.86     924973.    0.4488  
       14.07      0.4244      0.6277      0.1305      0.0882      48.651    1226.562     814.235   36279.180     138.576    3621.719      10.180      154.10     927941.    0.4263  
       15.34      0.4630      0.6600      0.1261      0.0885      48.802    1230.365     787.194   36391.691     139.006    3501.438       9.811      154.37     931110.    0.4040  
       16.62      0.5015      0.6894      0.1212      0.0882      48.628    1225.978     756.316   36261.902     138.510    3364.094       9.460      154.65     934480.    0.3818  
       17.90      0.5401      0.7163      0.1156      0.0872      48.085    1212.295     721.550   35857.199     136.964    3209.454       9.127      154.96     938050.    0.3598  
       19.18      0.5787      0.7410      0.1095      0.0855      47.160    1188.955     683.239   35166.855     134.327    3039.046       8.812      155.29     941819.    0.3380  
       20.46      0.6173      0.7636      0.1029      0.0831      45.861    1156.208     641.944   34198.270     130.628    2855.366       8.514      155.64     945782.    0.3166  
       21.74      0.6559      0.7844      0.0959      0.0801      44.208    1114.545     598.232   32965.965     125.921    2660.936       8.231      156.01     949937.    0.2954  
       23.02      0.6944      0.8033      0.0885      0.0765      42.221    1064.459     552.584   31484.514     120.262    2457.894       7.961      156.40     954281.    0.2746  
       24.30      0.7330      0.8202      0.0810      0.0724      39.917    1006.360     505.379   29766.057     113.698    2247.925       7.701      156.82     958810.    0.2541  
       25.57      0.7716      0.8352      0.0732      0.0676      37.308     940.574     456.915   27820.254     106.266    2032.360       7.449      157.26     963523.    0.2337  
       26.85      0.8102      0.8480      0.0653      0.0624      34.404     867.366     407.435   25654.906      97.994    1812.270       7.203      157.71     968417.    0.2134  
       28.13      0.8488      0.8583      0.0572      0.0566      31.215     786.968     357.143   23276.906      88.911    1588.572       6.959      158.19     973490.    0.1930  
       29.41      0.8873      0.8654      0.0491      0.0503      27.750     699.619     306.230   20693.299      79.043    1362.110       6.712      158.69     978740.    0.1724  
       30.69      0.9259      0.8683      0.0408      0.0435      24.021     605.590     254.886   17912.111      68.419    1133.734       6.454      159.21     984165.    0.1512  
       31.97      0.9645      0.8649      0.0326      0.0363      20.039     505.220     203.317   14943.384      57.080     904.354       6.171      159.75     989764.    0.1291  
       33.25      1.0031      0.8502      0.0243      0.0287      15.824     398.944     151.750   11799.949      45.072     674.985       5.833      160.31     995532.    0.1054  
       34.52      1.0417      0.8114      0.0161      0.0207      11.396     287.300     100.436    8497.756      32.459     446.741       5.361      160.89    1001466.    0.0788  
       35.80      1.0802      0.6988      0.0079      0.0123       6.777     170.858      49.606    5053.617      19.303     220.649       4.452      161.49    1007552.    0.0460  
       37.08      1.1188     -0.1284     -0.0004      0.0033       1.811      45.649      -2.352    1350.203       5.157     -10.462      -0.790      162.11    1012657.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1532      0.0697      43.216    1047.634    1033.829   32226.352     118.361    4598.473      14.551      158.82     942088.    0.6866  
        1.33      0.0386      0.0822      0.1522      0.0715      44.340    1074.877    1027.326   33064.367     121.439    4569.544      14.093      158.84     943268.    0.6629  
        2.66      0.0772      0.1589      0.1511      0.0734      45.522    1103.536    1020.046   33945.934     124.677    4537.166      13.629      158.87     944605.    0.6388  
        3.99      0.1158      0.2303      0.1499      0.0753      46.746    1133.195    1011.802   34858.297     128.028    4500.495      13.165      158.93     946109.    0.6146  
        5.32      0.1543      0.2963      0.1485      0.0773      47.990    1163.360    1002.370   35786.184     131.436    4458.542      12.704      159.02     947789.    0.5903  
        6.65      0.1929      0.3571      0.1469      0.0793      49.230    1193.424     991.510   36711.004     134.832    4410.237      12.250      159.12     949654.    0.5661  
        7.98      0.2315      0.4130      0.1450      0.0813      50.437    1222.686     978.962   37611.129     138.138    4354.425      11.806      159.26     951712.    0.5421  
        9.31      0.2701      0.4642      0.1429      0.0831      51.578    1250.349     964.453   38462.059     141.264    4289.887      11.373      159.41     953969.    0.5183  
       10.64      0.3087      0.5110      0.1404      0.0848      52.617    1275.528     947.698   39236.609     144.108    4215.362      10.955      159.59     956430.    0.4949  
       11.97      0.3473      0.5537      0.1375      0.0862      53.514    1297.257     928.395   39905.023     146.563    4129.503      10.552      159.79     959098.    0.4718  
       13.30      0.3858      0.5927      0.1342      0.0874      54.223    1314.454     906.205   40434.008     148.506    4030.799      10.165      160.02     961975.    0.4491  
       14.63      0.4244      0.6282      0.1305      0.0882      54.693    1325.858     880.716   40784.801     149.795    3917.425       9.794      160.27     965062.    0.4266  
       15.96      0.4630      0.6605      0.1261      0.0884      54.863    1329.981     851.463   40911.645     150.261    3787.306       9.440      160.54     968358.    0.4042  
       17.29      0.5016      0.6899      0.1212      0.0881      54.668    1325.241     818.058   40765.824     149.725    3638.723       9.102      160.84     971863.    0.3820  
       18.62      0.5402      0.7168      0.1156      0.0871      54.057    1310.444     780.448   40310.645     148.053    3471.431       8.781      161.16     975577.    0.3600  
       19.95      0.5788      0.7415      0.1095      0.0854      53.016    1285.199     739.002   39534.086     145.201    3287.082       8.478      161.50     979497.    0.3382  
       21.28      0.6173      0.7642      0.1029      0.0831      51.555    1249.776     694.330   38444.449     141.199    3088.378       8.192      161.86     983620.    0.3168  
       22.61      0.6559      0.7850      0.0959      0.0801      49.696    1204.706     647.044   37058.047     136.107    2878.050       7.919      162.25     987942.    0.2956  
       23.94      0.6945      0.8039      0.0885      0.0765      47.460    1150.522     597.664   35391.277     129.985    2658.408       7.660      162.66     992460.    0.2748  
       25.27      0.7331      0.8209      0.0810      0.0723      44.868    1087.667     546.600   33457.797     122.884    2431.279       7.410      163.09     997171.    0.2542  
       26.60      0.7717      0.8359      0.0732      0.0676      41.932    1016.493     494.177   31268.414     114.843    2198.097       7.168      163.55    1002073.    0.2339  
       27.93      0.8103      0.8488      0.0653      0.0623      38.664     937.286     440.653   28831.922     105.894    1960.025       6.932      164.02    1007164.    0.2135  
       29.26      0.8488      0.8592      0.0572      0.0565      35.076     850.299     386.253   26156.117      96.066    1718.053       6.698      164.52    1012440.    0.1932  
       30.59      0.8874      0.8665      0.0491      0.0502      31.177     755.789     331.182   23248.877      85.389    1473.097       6.461      165.04    1017902.    0.1726  
       31.92      0.9260      0.8696      0.0408      0.0435      26.980     654.049     275.646   20119.246      73.894    1226.072       6.214      165.58    1023545.    0.1514  
       33.25      0.9646      0.8664      0.0326      0.0363      22.500     545.448     219.867   16778.549      61.624     977.967       5.944      166.14    1029368.    0.1293  
       34.58      1.0032      0.8521      0.0243      0.0286      17.757     430.455     164.092   13241.259      48.633     729.881       5.621      166.73    1035368.    0.1057  
       35.91      1.0418      0.8140      0.0161      0.0206      12.774     309.654     108.592    9525.281      34.985     483.015       5.171      167.33    1041540.    0.0791  
       37.24      1.0803      0.7027      0.0079      0.0122       7.576     183.659      53.616    5649.562      20.750     238.483       4.304      167.95    1047870.    0.0463  
       38.57      1.1189     -0.1349     -0.0004      0.0032       1.985      48.116      -2.603    1480.092       5.436     -11.580      -0.798      168.60    1053106.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1532      0.0696      48.357    1128.829    1114.923   36059.535     127.534    4959.176      14.024      164.93     978322.    0.6872  
        1.38      0.0386      0.0822      0.1522      0.0714      49.616    1158.218    1107.911   36998.328     130.855    4927.989      13.582      164.95     979548.    0.6634  
        2.76      0.0772      0.1591      0.1511      0.0733      50.940    1189.134    1100.063   37985.898     134.348    4893.081      13.135      164.98     980936.    0.6393  
        4.14      0.1158      0.2305      0.1499      0.0753      52.311    1221.132    1091.173   39008.059     137.963    4853.539      12.688      165.05     982498.    0.6151  
        5.53      0.1544      0.2966      0.1485      0.0773      53.705    1253.675    1081.004   40047.629     141.639    4808.305      12.243      165.13     984243.    0.5907  
        6.91      0.1929      0.3574      0.1469      0.0793      55.094    1286.111    1069.294   41083.758     145.304    4756.218      11.805      165.24     986180.    0.5665  
        8.29      0.2315      0.4133      0.1450      0.0812      56.447    1317.683    1055.762   42092.297     148.871    4696.031      11.376      165.38     988317.    0.5425  
        9.67      0.2701      0.4646      0.1429      0.0831      57.725    1347.529    1040.116   43045.723     152.243    4626.435      10.960      165.54     990662.    0.5187  
       11.05      0.3087      0.5114      0.1404      0.0848      58.889    1374.697    1022.046   43913.582     155.312    4546.062      10.556      165.73     993217.    0.4953  
       12.43      0.3473      0.5541      0.1375      0.0862      59.893    1398.143    1001.228   44662.551     157.961    4453.460      10.168      165.94     995989.    0.4722  
       13.81      0.3859      0.5931      0.1343      0.0873      60.688    1416.701     977.294   45255.359     160.058    4347.003       9.795      166.17     998977.    0.4494  
       15.19      0.4245      0.6286      0.1305      0.0881      61.216    1429.010     949.802   45648.547     161.449    4224.720       9.437      166.43    1002183.    0.4268  
       16.58      0.4631      0.6609      0.1261      0.0884      61.406    1433.464     918.249   45790.824     161.952    4084.370       9.095      166.72    1005607.    0.4045  
       17.96      0.5016      0.6904      0.1212      0.0881      61.188    1428.356     882.218   45627.668     161.375    3924.104       8.770      167.02    1009248.    0.3823  
       19.34      0.5402      0.7173      0.1156      0.0871      60.504    1412.399     841.649   45117.926     159.572    3743.653       8.461      167.35    1013105.    0.3602  
       20.72      0.5788      0.7420      0.1095      0.0854      59.338    1385.171     796.944   44248.148     156.496    3544.806       8.169      167.71    1017176.    0.3384  
       22.10      0.6174      0.7647      0.1029      0.0830      57.701    1346.964     748.759   43027.680     152.179    3330.481       7.893      168.09    1021458.    0.3170  
       23.48      0.6560      0.7855      0.0959      0.0800      55.619    1298.351     697.757   41474.754     146.687    3103.625       7.631      168.49    1025948.    0.2958  
       24.86      0.6946      0.8045      0.0885      0.0764      53.115    1239.903     644.497   39607.695     140.084    2866.723       7.380      168.92    1030640.    0.2750  
       26.24      0.7332      0.8215      0.0810      0.0723      50.210    1172.100     589.422   37441.781     132.423    2621.750       7.140      169.37    1035533.    0.2544  
       27.63      0.7718      0.8366      0.0732      0.0675      46.921    1095.323     532.881   34989.203     123.749    2370.257       6.908      169.84    1040625.    0.2340  
       29.01      0.8103      0.8495      0.0653      0.0623      43.261    1009.877     475.155   32259.693     114.095    2113.489       6.681      170.33    1045912.    0.2137  
       30.39      0.8489      0.8600      0.0572      0.0565      39.241     916.036     416.484   29262.037     103.493    1852.522       6.456      170.85    1051393.    0.1933  
       31.77      0.8875      0.8674      0.0491      0.0502      34.873     814.078     357.091   26005.057      91.974    1588.339       6.228      171.39    1057065.    0.1727  
       33.15      0.9261      0.8707      0.0408      0.0434      30.172     704.319     297.197   22498.891      79.574    1321.931       5.991      171.95    1062926.    0.1516  
       34.53      0.9647      0.8678      0.0326      0.0362      25.153     587.156     237.042   18756.223      66.337    1054.362       5.732      172.53    1068974.    0.1295  
       35.91      1.0033      0.8539      0.0243      0.0286      19.838     463.098     176.893   14793.273      52.320     786.819       5.424      173.14    1075206.    0.1059  
       37.29      1.0419      0.8165      0.0161      0.0205      14.255     332.773     117.041   10630.159      37.596     520.598       4.994      173.77    1081617.    0.0793  
       38.68      1.0805      0.7064      0.0079      0.0121       8.432     196.846      57.756    6288.081      22.240     256.899       4.166      174.42    1088192.    0.0465  
       40.06      1.1190                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2800                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1532      0.0695      53.889    1213.041    1199.079   40184.785     137.049    5333.501      13.534      171.04    1014556.    0.6878  
        1.43      0.0386      0.0823      0.1522      0.0714      55.293    1244.656    1191.541   41232.102     140.621    5299.973      13.107      171.06    1015827.    0.6640  
        2.87      0.0772      0.1592      0.1511      0.0733      56.771    1277.916    1183.102   42333.918     144.378    5262.439      12.676      171.09    1017267.    0.6398  
        4.30      0.1158      0.2307      0.1499      0.0752      58.300    1312.341    1173.544   43474.316     148.268    5219.924      12.244      171.16    1018887.    0.6155  
        5.73      0.1544      0.2968      0.1485      0.0772      59.855    1347.352    1162.609   44634.125     152.223    5171.285      11.814      171.25    1020697.    0.5912  
        7.16      0.1930      0.3577      0.1469      0.0792      61.406    1382.250    1150.016   45790.203     156.166    5115.273      11.391      171.36    1022706.    0.5669  
        8.60      0.2315      0.4136      0.1450      0.0812      62.915    1416.217    1135.465   46915.445     160.003    5050.550      10.977      171.51    1024923.    0.5428  
       10.03      0.2701      0.4649      0.1429      0.0830      64.341    1448.330    1118.639   47979.254     163.631    4975.704      10.575      171.67    1027354.    0.5190  
       11.46      0.3087      0.5117      0.1404      0.0847      65.640    1477.563    1099.205   48947.688     166.934    4889.265      10.186      171.87    1030005.    0.4956  
       12.89      0.3473      0.5545      0.1375      0.0862      66.761    1502.792    1076.815   49783.465     169.785    4789.672       9.811      172.08    1032879.    0.4724  
       14.33      0.3859      0.5935      0.1343      0.0873      67.648    1522.764    1051.073   50445.082     172.041    4675.175       9.451      172.33    1035978.    0.4496  
       15.76      0.4245      0.6290      0.1305      0.0881      68.237    1536.013    1021.503   50883.973     173.538    4543.647       9.105      172.60    1039304.    0.4271  
       17.19      0.4631      0.6613      0.1261      0.0883      68.450    1540.813     987.565   51042.977     174.080    4392.688       8.776      172.89    1042855.    0.4047  
       18.62      0.5017      0.6908      0.1212      0.0880      68.206    1535.324     948.808   50861.160     173.460    4220.297       8.461      173.21    1046631.    0.3825  
       20.06      0.5403      0.7177      0.1156      0.0870      67.444    1518.168     905.171   50292.828     171.522    4026.202       8.163      173.55    1050632.    0.3604  
       21.49      0.5789      0.7425      0.1095      0.0854      66.143    1488.887     857.086   49322.801     168.214    3812.318       7.882      173.92    1054855.    0.3386  
       22.92      0.6175      0.7652      0.1029      0.0830      64.317    1447.794     805.258   47961.500     163.571    3581.788       7.615      174.31    1059296.    0.3171  
       24.35      0.6560      0.7860      0.0959      0.0800      61.995    1395.505     750.400   46229.332     157.663    3337.781       7.362      174.73    1063952.    0.2960  
       25.79      0.6946      0.8050      0.0885      0.0764      59.202    1332.637     693.115   44146.680     150.561    3082.975       7.121      175.17    1068819.    0.2751  
