         14x17M                   (14x17M.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       37.19      1.2750      0.8815      0.0318      0.0460      17.306     495.811     153.856   12905.267      56.016     684.350       5.407      145.04    1038461.    0.0984  
       38.62      1.3240      0.8548      0.0211      0.0327      12.298     352.323     102.089    9170.463      39.805     454.092       5.049      145.84    1047437.    0.0749  
       40.05      1.3730      0.7655      0.0105      0.0188       7.058     202.203      50.596    5263.063      22.845     225.051       4.360      146.67    1056635.    0.0455  
       41.48      1.4221     -0.0485     -0.0001      0.0042       1.580      45.261      -0.693    1178.084       5.114      -3.083      -0.267      147.52    1065798.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2300                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1778      0.1045      44.899    1230.407     939.077   33481.473     139.011    4177.016      12.722      140.50     943905.    0.5721  
        1.50      0.0490      0.0813      0.1770      0.1067      45.840    1256.177     934.945   34182.711     141.922    4158.634      12.406      140.52     945468.    0.5567  
        2.99      0.0981      0.1583      0.1762      0.1092      46.898    1285.164     930.698   34971.516     145.197    4139.746      12.071      140.57     947280.    0.5404  
        4.49      0.1471      0.2305      0.1753      0.1119      48.066    1317.173     926.197   35842.535     148.813    4119.726      11.721      140.65     949364.    0.5235  
        5.98      0.1962      0.2979      0.1744      0.1149      49.332    1351.867     921.254   36786.613     152.733    4097.738      11.359      140.77     951739.    0.5059  
        7.48      0.2452      0.3602      0.1733      0.1180      50.677    1388.732     915.634   37789.789     156.898    4072.739      10.990      140.93     954423.    0.4880  
        8.97      0.2942      0.4176      0.1721      0.1212      52.076    1427.060     909.050   38832.734     161.228    4043.455      10.618      141.11     957431.    0.4698  
       10.47      0.3433      0.4702      0.1706      0.1245      53.494    1465.924     901.165   39890.316     165.619    4008.381      10.247      141.34     960773.    0.4514  
       11.96      0.3923      0.5182      0.1688      0.1278      54.889    1504.165     891.587   40930.918     169.940    3965.779       9.880      141.59     964453.    0.4329  
       13.46      0.4414      0.5618      0.1666      0.1309      56.211    1540.388     879.879   41916.590     174.032    3913.703       9.521      141.88     968476.    0.4145  
       14.95      0.4904      0.6013      0.1639      0.1336      57.400    1572.962     865.561   42802.980     177.712    3850.013       9.172      142.20     972843.    0.3960  
       16.45      0.5395      0.6371      0.1606      0.1359      58.387    1600.022     848.114   43539.336     180.770    3772.409       8.835      142.56     977554.    0.3776  
       17.94      0.5885      0.6696      0.1566      0.1376      59.096    1619.453     826.975   44068.098     182.965    3678.384       8.512      142.94     982608.    0.3592  
       19.44      0.6375      0.6990      0.1517      0.1384      59.440    1628.861     801.542   44324.098     184.028    3565.259       8.202      143.36     988001.    0.3408  
       20.94      0.6866      0.7258      0.1460      0.1381      59.322    1625.650     771.235   44236.727     183.665    3430.455       7.908      143.82     993729.    0.3223  
       22.43      0.7356      0.7502      0.1393      0.1366      58.661    1607.520     735.727   43743.363     181.617    3272.514       7.629      144.30     999784.    0.3037  
       23.93      0.7847      0.7726      0.1316      0.1337      57.415    1573.366     695.273   42813.996     177.758    3092.572       7.366      144.82    1006159.    0.2850  
       25.42      0.8337      0.7933      0.1232      0.1294      55.599    1523.623     650.673   41460.391     172.138    2894.193       7.118      145.36    1012844.    0.2665  
       26.92      0.8827      0.8124      0.1141      0.1240      53.260    1459.525     602.859   39716.164     164.896    2681.519       6.885      145.94    1019831.    0.2481  
       28.41      0.9318      0.8300      0.1046      0.1174      50.444    1382.360     552.621   37616.379     156.178    2458.058       6.663      146.55    1027110.    0.2299  
       29.91      0.9808      0.8459      0.0948      0.1099      47.190    1293.181     500.552   35189.664     146.103    2226.454       6.452      147.19    1034674.    0.2118  
       31.40      1.0299      0.8601      0.0846      0.1013      43.526    1192.781     447.083   32457.613     134.760    1988.626       6.248      147.86    1042516.    0.1939  
       32.90      1.0789      0.8723      0.0743      0.0919      39.475    1081.758     392.535   29436.490     122.216    1745.995       6.048      148.55    1050630.    0.1759  
       34.39      1.1280      0.8821      0.0638      0.0816      35.054     960.595     337.157   26139.436     108.527    1499.675       5.850      149.28    1059009.    0.1576  
       35.89      1.1770      0.8887      0.0532      0.0705      30.278     829.728     281.163   22578.328      93.742    1250.613       5.648      150.04    1067649.    0.1390  
       37.38      1.2260      0.8903      0.0425      0.0586      25.165     689.615     224.754   18765.594      77.912     999.707       5.432      150.82    1076542.    0.1195  
       38.88      1.2751      0.8834      0.0318      0.0459      19.734     540.787     168.143   14715.730      61.098     747.901       5.183      151.63    1085684.    0.0986  
       40.38      1.3241      0.8574      0.0211      0.0326      14.009     383.899     111.565   10446.553      43.373     496.242       4.844      152.47    1095069.    0.0751  
       41.87      1.3732      0.7697      0.0105      0.0187       8.019     219.762      55.287    5980.101      24.829     245.919       4.193      153.33    1104687.    0.0458  
       43.37      1.4222     -0.0514     -0.0001      0.0041       1.756      48.121      -0.780    1309.441       5.437      -3.470      -0.270      154.23    1114257.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1778      0.1045      50.977    1338.750    1022.550   38013.586     151.251    4548.304      12.201      146.61     984944.    0.5726  
        1.56      0.0490      0.0814      0.1770      0.1066      52.046    1366.817    1018.053   38810.527     154.422    4528.301      11.898      146.63     986575.    0.5571  
        3.12      0.0981      0.1584      0.1762      0.1091      53.248    1398.389    1013.433   39707.027     157.989    4507.749      11.576      146.68     988467.    0.5408  
        4.68      0.1471      0.2307      0.1753      0.1118      54.576    1433.253    1008.535   40696.988     161.928    4485.962      11.240      146.77     990641.    0.5238  
        6.24      0.1962      0.2981      0.1744      0.1148      56.014    1471.040    1003.155   41769.938     166.197    4462.035      10.893      146.89     993119.    0.5063  
        7.80      0.2452      0.3605      0.1733      0.1179      57.543    1511.194     997.038   42910.094     170.734    4434.826      10.539      147.05     995921.    0.4884  
        9.36      0.2943      0.4180      0.1721      0.1212      59.133    1552.942     989.873   44095.520     175.450    4402.953      10.182      147.25     999060.    0.4701  
       10.92      0.3433      0.4706      0.1706      0.1245      60.745    1595.273     981.288   45297.516     180.233    4364.770       9.826      147.48    1002548.    0.4517  
       12.48      0.3924      0.5185      0.1688      0.1277      62.331    1636.928     970.861   46480.285     184.939    4318.391       9.474      147.75    1006389.    0.4332  
       14.04      0.4414      0.5621      0.1666      0.1308      63.833    1676.383     958.113   47600.617     189.397    4261.688       9.130      148.05    1010587.    0.4147  
       15.61      0.4905      0.6017      0.1639      0.1336      65.185    1711.866     942.523   48608.152     193.406    4192.342       8.795      148.38    1015145.    0.3962  
       17.17      0.5395      0.6375      0.1606      0.1359      66.307    1741.342     923.523   49445.105     196.736    4107.831       8.472      148.75    1020061.    0.3778  
       18.73      0.5886      0.6700      0.1566      0.1375      67.113    1762.511     900.503   50046.215     199.128    4005.437       8.161      149.16    1025336.    0.3594  
       20.29      0.6376      0.6995      0.1517      0.1383      67.503    1772.761     872.804   50337.238     200.285    3882.234       7.865      149.60    1030965.    0.3410  
       21.85      0.6866      0.7262      0.1460      0.1381      67.370    1769.264     839.797   50237.961     199.890    3735.415       7.582      150.07    1036942.    0.3224  
       23.41      0.7357      0.7506      0.1393      0.1365      66.618    1749.520     801.124   49677.332     197.660    3563.400       7.315      150.57    1043262.    0.3038  
       24.97      0.7847      0.7731      0.1316      0.1336      65.202    1712.322     757.065   48621.090     193.457    3367.424       7.062      151.11    1049915.    0.2852  
       26.53      0.8338      0.7938      0.1232      0.1294      63.139    1658.146     708.492   47082.766     187.336    3151.373       6.825      151.68    1056892.    0.2666  
       28.09      0.8828      0.8129      0.1141      0.1239      60.481    1588.335     656.421   45100.492     179.449    2919.761       6.602      152.29    1064183.    0.2482  
       29.65      0.9319      0.8305      0.1046      0.1174      57.281    1504.293     601.711   42714.141     169.954    2676.411       6.389      152.92    1071780.    0.2300  
       31.21      0.9809      0.8465      0.0948      0.1098      53.582    1407.162     545.008   39956.145     158.980    2424.194       6.187      153.59    1079675.    0.2120  
       32.77      1.0300      0.8608      0.0846      0.1013      49.418    1297.810     486.783   36851.102     146.626    2165.209       5.991      154.29    1087859.    0.1940  
       34.33      1.0790      0.8731      0.0743      0.0918      44.814    1176.884     427.383   33417.430     132.964    1900.998       5.801      155.01    1096327.    0.1760  
       35.89      1.1281      0.8830      0.0638      0.0815      39.788    1044.912     367.081   29670.090     118.054    1632.774       5.612      155.77    1105072.    0.1578  
       37.45      1.1771      0.8897      0.0532      0.0704      34.360     902.367     306.108   25622.566     101.949    1361.568       5.419      156.56    1114088.    0.1391  
       39.01      1.2261      0.8916      0.0425      0.0585      28.549     749.750     244.686   21289.021      84.706    1088.363       5.213      157.38    1123370.    0.1197  
       40.57      1.2752      0.8851      0.0318      0.0459      22.376     587.639     183.044   16685.904      66.391     814.181       4.976      158.22    1132912.    0.0988  
       42.13      1.3242      0.8598      0.0211      0.0325      15.869     416.748     121.440   11833.485      47.084     540.166       4.655      159.10    1142706.    0.0753  
       43.70      1.3733      0.7737      0.0105      0.0186       9.061     237.960      60.165    6756.845      26.885     267.612       4.039      160.00    1152743.    0.0460  
       45.26      1.4223     -0.0559     -0.0002      0.0040       1.940      50.944      -0.898    1446.540       5.756      -3.995      -0.282      160.93    1162718.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1778      0.1044      57.579    1451.649    1109.578   42936.809     164.007    4935.401      11.721      152.72    1025983.    0.5730  
        1.63      0.0490      0.0815      0.1770      0.1066      58.787    1482.110    1104.701   43837.789     167.448    4913.711      11.430      152.73    1027682.    0.5575  
        3.25      0.0981      0.1585      0.1762      0.1090      60.147    1516.377    1099.691   44851.328     171.319    4891.425      11.121      152.79    1029653.    0.5412  
        4.88      0.1471      0.2309      0.1754      0.1118      61.648    1554.217    1094.379   45970.566     175.595    4867.799      10.798      152.88    1031918.    0.5242  
        6.50      0.1962      0.2983      0.1744      0.1147      63.274    1595.230    1088.545   47183.633     180.228    4841.850      10.464      153.01    1034500.    0.5066  
        8.13      0.2452      0.3608      0.1734      0.1178      65.003    1638.813    1081.911   48472.719     185.152    4812.341      10.124      153.18    1037419.    0.4887  
        9.75      0.2943      0.4182      0.1721      0.1211      66.800    1684.125    1074.139   49812.973     190.271    4777.768       9.781      153.38    1040689.    0.4704  
       11.38      0.3433      0.4709      0.1706      0.1244      68.623    1730.072    1064.827   51171.996     195.463    4736.350       9.438      153.63    1044322.    0.4520  
       13.01      0.3924      0.5189      0.1688      0.1277      70.416    1775.285    1053.514   52509.281     200.571    4686.032       9.100      153.90    1048324.    0.4335  
       14.63      0.4414      0.5625      0.1666      0.1307      72.115    1818.113    1039.684   53776.063     205.409    4624.513       8.769      154.22    1052698.    0.4149  
       16.26      0.4905      0.6021      0.1639      0.1335      73.643    1856.628    1022.766   54915.254     209.761    4549.264       8.447      154.57    1057446.    0.3965  
       17.88      0.5395      0.6379      0.1606      0.1358      74.912    1888.627    1002.149   55861.723     213.376    4457.561       8.137      154.95    1062568.    0.3780  
       19.51      0.5886      0.6704      0.1566      0.1375      75.823    1911.607     977.169   56541.434     215.972    4346.446       7.839      155.37    1068063.    0.3596  
       21.13      0.6376      0.6999      0.1518      0.1383      76.265    1922.737     947.109   56870.625     217.230    4212.743       7.554      155.83    1073927.    0.3411  
       22.76      0.6867      0.7266      0.1460      0.1380      76.114    1918.949     911.287   56758.578     216.802    4053.405       7.282      156.32    1080155.    0.3226  
       24.39      0.7357      0.7510      0.1393      0.1365      75.265    1897.524     869.317   56124.871     214.381    3866.723       7.025      156.85    1086738.    0.3040  
       26.01      0.7848      0.7735      0.1316      0.1335      73.664    1857.158     821.501   54930.910     209.821    3654.036       6.783      157.41    1093669.    0.2853  
       27.64      0.8338      0.7943      0.1232      0.1293      71.332    1798.364     768.787   53191.934     203.178    3419.566       6.555      158.00    1100938.    0.2667  
       29.26      0.8829      0.8134      0.1141      0.1239      68.327    1722.604     712.279   50951.078     194.619    3168.219       6.341      158.63    1108534.    0.2483  
       30.89      0.9319      0.8311      0.1046      0.1173      64.709    1631.394     652.908   48253.281     184.314    2904.133       6.137      159.29    1116449.    0.2301  
       32.51      0.9810      0.8471      0.0948      0.1097      60.527    1525.980     591.375   45135.352     172.404    2630.436       5.943      159.99    1124673.    0.2121  
       34.14      1.0300      0.8614      0.0846      0.1012      55.820    1407.297     528.192   41624.949     158.996    2349.396       5.755      160.72    1133200.    0.1941  
       35.77      1.0791      0.8738      0.0743      0.0918      50.614    1276.051     463.734   37742.973     144.167    2062.690       5.573      161.47    1142022.    0.1761  
       37.39      1.1281      0.8838      0.0638      0.0815      44.933    1132.811     398.299   33506.223     127.984    1771.634       5.392      162.26    1151132.    0.1579  
       39.02      1.1772      0.8907      0.0532      0.0703      38.796     978.095     332.137   28930.043     110.505    1477.347       5.207      163.09    1160525.    0.1393  
       40.64      1.2262      0.8928      0.0425      0.0584      32.225     812.444     265.489   24030.441      91.790    1180.896       5.011      163.94    1170195.    0.1198  
       42.27      1.2753      0.8867      0.0318      0.0458      25.246     636.487     198.604   18825.990      71.910     883.391       4.785      164.82    1180135.    0.0990  
       43.89      1.3243      0.8621      0.0211      0.0324      17.889     451.000     131.761   13339.657      50.954     586.073       4.480      165.73    1190339.    0.0755  
       45.52      1.3734      0.7774      0.0105      0.0185      10.192     256.942      65.276    7599.807      29.029     290.346       3.896      166.67    1200795.    0.0462  
       47.15      1.4224     -0.0584     -0.0002      0.0039       2.138      53.900      -0.993    1594.246       6.090      -4.418      -0.283      167.64    1211175.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1778      0.1043      64.727    1569.103    1200.160   48267.285     177.276    5338.311      11.278      158.82    1067022.    0.5734  
        1.69      0.0491      0.0815      0.1770      0.1065      66.087    1602.058    1194.888   49281.020     181.000    5314.864      10.997      158.84    1068790.    0.5579  
        3.38      0.0981      0.1586      0.1762      0.1090      67.616    1639.130    1189.472   50421.402     185.188    5290.773      10.700      158.90    1070839.    0.5416  
        5.07      0.1472      0.2310      0.1754      0.1117      69.305    1680.069    1183.731   51680.734     189.813    5265.235      10.389      159.00    1073195.    0.5245  
        6.76      0.1962      0.2985      0.1744      0.1147      71.135    1724.441    1177.424   53045.645     194.826    5237.181      10.068      159.13    1075881.    0.5070  
        8.45      0.2453      0.3610      0.1734      0.1178      73.080    1771.594    1170.252   54496.129     200.154    5205.279       9.740      159.31    1078916.    0.4890  
       10.15      0.2943      0.4185      0.1721      0.1210      75.103    1820.617    1161.847   56004.141     205.692    5167.896       9.410      159.52    1082318.    0.4707  
       11.84      0.3434      0.4712      0.1706      0.1243      77.153    1870.330    1151.778   57533.355     211.309    5123.107       9.080      159.77    1086097.    0.4522  
       13.53      0.3924      0.5192      0.1688      0.1276      79.171    1919.247    1139.544   59038.086     216.835    5068.691       8.755      160.06    1090260.    0.4337  
       15.22      0.4415      0.5628      0.1666      0.1307      81.083    1965.585    1124.585   60463.504     222.071    5002.154       8.436      160.39    1094809.    0.4152  
       16.91      0.4905      0.6024      0.1639      0.1335      82.802    2007.258    1106.287   61745.391     226.779    4920.766       8.127      160.75    1099748.    0.3967  
       18.60      0.5396      0.6383      0.1606      0.1358      84.230    2041.882    1083.986   62810.449     230.691    4821.571       7.828      161.15    1105075.    0.3782  
       20.29      0.5886      0.6708      0.1566      0.1374      85.256    2066.749    1056.963   63575.387     233.500    4701.372       7.541      161.59    1110791.    0.3598  
       21.98      0.6377      0.7002      0.1518      0.1382      85.753    2078.793    1024.445   63945.875     234.861    4556.733       7.266      162.06    1116890.    0.3413  
       23.67      0.6867      0.7270      0.1460      0.1379      85.584    2074.697     985.692   63819.895     234.398    4384.359       7.005      162.58    1123368.    0.3228  
       25.36      0.7358      0.7514      0.1393      0.1364      84.628    2051.520     940.287   63106.930     231.780    4182.397       6.758      163.12    1130216.    0.3041  
       27.05      0.7849      0.7739      0.1316      0.1335      82.826    2007.851     888.559   61763.648     226.846    3952.311       6.525      163.71    1137425.    0.2854  
       28.74      0.8339      0.7947      0.1232      0.1293      80.203    1944.248     831.535   59807.148     219.660    3698.666       6.306      164.33    1144986.    0.2669  
       30.44      0.8830      0.8139      0.1141      0.1238      76.822    1862.288     770.405   57285.953     210.400    3426.763       6.100      164.98    1152887.    0.2485  
       32.13      0.9320      0.8315      0.1046      0.1173      72.751    1763.614     706.181   54250.648     199.252    3141.092       5.904      165.67    1161120.    0.2302  
       33.82      0.9811      0.8476      0.0948      0.1097      68.047    1649.571     639.620   50742.551     186.368    2845.028       5.717      166.39    1169674.    0.2122  
       35.51      1.0301      0.8620      0.0846      0.1011      62.750    1521.169     571.274   46792.789     171.861    2541.025       5.537      167.15    1178543.    0.1942  
       37.20      1.0792      0.8745      0.0743      0.0917      56.893    1379.173     501.551   42424.832     155.818    2230.898       5.362      167.93    1187719.    0.1762  
       38.89      1.1282      0.8846      0.0638      0.0814      50.500    1224.200     430.772   37657.699     138.309    1916.074       5.188      168.76    1197195.    0.1580  
       40.58      1.1773      0.8916      0.0532      0.0703      43.595    1056.808     359.208   32508.543     119.398    1597.759       5.012      169.61    1206965.    0.1394  
       42.27      1.2263      0.8940      0.0425      0.0583      36.201     877.583     287.120   26995.389      99.149    1277.108       4.824      170.50    1217023.    0.1200  
       43.96      1.2754      0.8882      0.0318      0.0457      28.348     687.206     214.776   21139.178      77.640     955.322       4.608      171.41    1227362.    0.0991  
       45.65      1.3244      0.8642      0.0211      0.0323      20.069     486.517     142.479   14965.778      54.966     633.746       4.318      172.36    1237975.    0.0756  
       47.34      1.3735      0.7809      0.0105      0.0184      11.408     276.555      70.571    8507.113      31.245     313.899       3.763      173.34    1248852.    0.0464  
       49.03      1.4225     -0.0626     -0.0002      0.0038       2.343      56.808      -1.123    1747.476       6.418      -4.993      -0.291      174.35    1259633.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1778      0.1043      72.444    1691.113    1294.297   54021.215     191.061    5757.031      10.867      164.93    1108061.    0.5737  
        1.76      0.0491      0.0816      0.1770      0.1065      73.966    1726.659    1288.615   55156.727     195.077    5731.761      10.597      164.95    1109897.    0.5582  
        3.51      0.0981      0.1587      0.1762      0.1089      75.679    1766.648    1282.778   56434.121     199.595    5705.794      10.310      165.01    1112026.    0.5419  
        5.27      0.1472      0.2312      0.1754      0.1116      77.571    1810.806    1276.589   57844.730     204.584    5678.268      10.010      165.11    1114472.    0.5249  
        7.02      0.1962      0.2987      0.1744      0.1146      79.621    1858.670    1269.791   59373.695     209.991    5648.031       9.700      165.26    1117262.    0.5073  
        8.78      0.2453      0.3612      0.1734      0.1177      81.800    1909.532    1262.059   60998.434     215.738    5613.638       9.384      165.44    1120414.    0.4892  
       10.54      0.2943      0.4188      0.1721      0.1210      84.066    1962.415    1252.999   62687.750     221.713    5573.341       9.066      165.66    1123948.    0.4709  
       12.29      0.3434      0.4714      0.1706      0.1243      86.363    2016.040    1242.143   64400.777     227.771    5525.052       8.748      165.92    1127872.    0.4525  
       14.05      0.3925      0.5195      0.1688      0.1275      88.623    2068.811    1228.952   66086.477     233.733    5466.377       8.435      166.22    1132195.    0.4339  
       15.80      0.4415      0.5631      0.1666      0.1306      90.765    2118.796    1212.820   67683.219     239.380    5394.625       8.128      166.55    1136920.    0.4154  
       17.56      0.4906      0.6027      0.1639      0.1334      92.690    2163.752    1193.088   69119.305     244.459    5306.855       7.829      166.93    1142049.    0.3969  
       19.32      0.5396      0.6386      0.1606      0.1357      94.291    2201.103    1169.037   70312.453     248.679    5199.875       7.541      167.35    1147583.    0.3784  
       21.07      0.5887      0.6711      0.1566      0.1374      95.440    2227.931    1139.891   71169.438     251.710    5070.237       7.265      167.80    1153519.    0.3599  
       22.83      0.6377      0.7006      0.1518      0.1382      95.996    2240.927    1104.819   71584.586     253.179    4914.235       7.000      168.30    1159854.    0.3415  
       24.58      0.6868      0.7274      0.1460      0.1379      95.807    2236.512    1063.020   71443.570     252.680    4728.312       6.749      168.83    1166582.    0.3229  
       26.34      0.7359      0.7518      0.1393      0.1363      94.737    2211.515    1014.045   70645.039     249.856    4510.474       6.511      169.40    1173694.    0.3042  
       28.10      0.7849      0.7743      0.1316      0.1334      92.719    2164.414     958.251   69140.438     244.534    4262.299       6.286      170.00    1181181.    0.2856  
       29.85      0.8340      0.7951      0.1232      0.1292      89.780    2095.812     896.745   66949.000     236.784    3988.722       6.075      170.65    1189034.    0.2670  
       31.61      0.8830      0.8143      0.1141      0.1238      85.993    2007.408     830.813   64125.000     226.796    3695.458       5.877      171.32    1197240.    0.2486  
       33.36      0.9321      0.8320      0.1046      0.1172      81.434    1900.976     761.545   60725.133     214.771    3387.354       5.688      172.04    1205790.    0.2304  
       35.12      0.9811      0.8481      0.0948      0.1096      76.164    1777.964     689.758   56795.629     200.873    3068.043       5.508      172.79    1214675.    0.2123  
       36.88      1.0302      0.8625      0.0846      0.1011      70.231    1639.462     616.047   52371.293     185.226    2740.177       5.335      173.58    1223886.    0.1943  
       38.63      1.0793      0.8751      0.0743      0.0916      63.670    1486.293     540.852   47478.438     167.921    2405.711       5.167      174.39    1233416.    0.1763  
       40.39      1.1283      0.8853      0.0638      0.0813      56.508    1319.124     464.520   42138.352     149.034    2066.184       5.000      175.25    1243258.    0.1581  
       42.14      1.1774      0.8925      0.0532      0.0702      48.773    1138.556     387.342   36370.230     128.633    1722.896       4.831      176.14    1253405.    0.1395  
       43.90      1.2264      0.8951      0.0425      0.0583      40.491     945.221     309.599   30194.328     106.791    1377.096       4.651      177.06    1263851.    0.1201  
       45.66      1.2755      0.8896      0.0318      0.0456      31.694     739.856     231.583   23634.104      83.589    1030.079       4.444      178.01    1274589.    0.0993  
       47.41      1.3245      0.8663      0.0211      0.0323      22.420     523.366     153.618   16718.494      59.130     683.293       4.168      178.99    1285612.    0.0758  
       49.17      1.3736      0.7843      0.0105      0.0183      12.717     296.873      76.075    9483.362      33.541     338.379       3.638      180.01    1296908.    0.0466  
       50.92      1.4227     -0.0667     -0.0002      0.0037       2.560      59.756      -1.258    1908.867       6.751      -5.595      -0.299      181.06    1308091.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2800                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1778      0.1042      80.749    1817.676    1391.989   60214.691     205.360    6191.566      10.485      171.04    1149101.    0.5741  
        1.82      0.0491      0.0816      0.1770      0.1064      82.448    1855.913    1385.881   61481.383     209.680    6164.399      10.224      171.06    1151004.    0.5586  
        3.64      0.0981      0.1588      0.1762      0.1089      84.359    1898.927    1379.606   62906.332     214.540    6136.489       9.947      171.13    1153212.    0.5422  
        5.46      0.1472      0.2313      0.1754      0.1116      86.469    1946.428    1372.954   64479.902     219.906    6106.900       9.658      171.23    1155750.    0.5252  
        7.28      0.1962      0.2989      0.1744      0.1145      88.756    1997.915    1365.646   66185.539     225.723    6074.396       9.359      171.38    1158642.    0.5075  
        9.11      0.2453      0.3614      0.1734      0.1177      91.187    2052.628    1357.335   67998.047     231.905    6037.427       9.054      171.56    1161912.    0.4895  
       10.93      0.2944      0.4190      0.1721      0.1209      93.714    2109.516    1347.594   69882.570     238.332    5994.100       8.747      171.79    1165576.    0.4712  
       12.75      0.3434      0.4717      0.1706      0.1242      96.277    2167.203    1335.922   71793.602     244.849    5942.182       8.440      172.06    1169647.    0.4527  
       14.57      0.3925      0.5197      0.1688      0.1275      98.799    2223.970    1321.737   73674.133     251.263    5879.086       8.137      172.37    1174130.    0.4341  
       16.39      0.4415      0.5634      0.1666      0.1306     101.188    2277.745    1304.390   75455.547     257.338    5801.928       7.841      172.72    1179031.    0.4156  
       18.21      0.4906      0.6030      0.1639      0.1333     103.336    2326.109    1283.169   77057.719     262.802    5707.536       7.553      173.12    1184351.    0.3970  
       20.03      0.5397      0.6389      0.1606      0.1357     105.121    2366.292    1257.302   78388.891     267.342    5592.477       7.275      173.55    1190090.    0.3786  
       21.85      0.5887      0.6714      0.1566      0.1373     106.403    2395.155    1225.954   79345.023     270.603    5453.044       7.008      174.02    1196247.    0.3601  
       23.68      0.6378      0.7009      0.1518      0.1381     107.025    2409.140    1188.230   79808.297     272.183    5285.247       6.753      174.53    1202817.    0.3416  
       25.50      0.6868      0.7277      0.1460      0.1378     106.814    2404.395    1143.270   79651.109     271.647    5085.263       6.510      175.08    1209795.    0.3230  
       27.32      0.7359      0.7522      0.1393      0.1363     105.619    2377.507    1090.590   78760.406     268.609    4850.946       6.281      175.67    1217172.    0.3044  
