         10x4M-LH                 (10x4M-LH.dat)
         v2022-0915
         Simulation Date: 12/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        2.57      0.4540      0.5343      0.0222      0.0189       0.026       2.757       2.047      19.573       0.312       9.104      47.433       26.35     107185.    0.1400
        2.68      0.4738      0.5009      0.0183      0.0173       0.024       2.521       1.682      17.899       0.285       7.480      42.614       26.37     107359.    0.1140
        2.79      0.4935      0.4525      0.0143      0.0156       0.022       2.272       1.314      16.127       0.257       5.845      36.961       26.39     107538.    0.0874
        2.90      0.5133      0.3829      0.0103      0.0138       0.019       2.009       0.945      14.258       0.227       4.205      30.074       26.42     107723.    0.0603
        3.02      0.5330      0.2811      0.0063      0.0119       0.016       1.732       0.576      12.297       0.196       2.564      21.261       26.45     107913.    0.0333
        3.13      0.5527      0.1255      0.0022      0.0099       0.014       1.442       0.207      10.237       0.163       0.919       9.155       26.48     108103.    0.0086
        3.24      0.5725



         PROP RPM =        700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0922      0.0316       0.070       6.287      11.555      52.064       0.710      51.397     100.665       30.42     122050.    0.7059
        0.13      0.0195      0.0553      0.0903      0.0318       0.070       6.313      11.320      52.284       0.713      50.353      98.206       30.42     122121.    0.6816
        0.26      0.0389      0.1079      0.0883      0.0319       0.070       6.333      11.073      52.446       0.715      49.251      95.760       30.42     122197.    0.6573
        0.39      0.0584      0.1577      0.0863      0.0319       0.070       6.344      10.812      52.543       0.717      48.091      93.331       30.43     122278.    0.6330
        0.51      0.0778      0.2048      0.0841      0.0319       0.070       6.347      10.537      52.565       0.717      46.869      90.922       30.43     122362.    0.6088
        0.64      0.0973      0.2493      0.0818      0.0319       0.070       6.340      10.248      52.504       0.716      45.585      88.533       30.44     122452.    0.5846
        0.77      0.1168      0.2912      0.0793      0.0318       0.070       6.321       9.945      52.351       0.714      44.236      86.164       30.44     122546.    0.5605
        0.90      0.1362      0.3304      0.0768      0.0317       0.070       6.291       9.627      52.099       0.711      42.822      83.814       30.45     122645.    0.5364
        1.03      0.1557      0.3671      0.0742      0.0314       0.069       6.247       9.295      51.740       0.706      41.344      81.483       30.46     122749.    0.5124
        1.16      0.1751      0.4013      0.0714      0.0312       0.069       6.191       8.949      51.271       0.699      39.805      79.168       30.47     122859.    0.4885
        1.28      0.1946      0.4329      0.0685      0.0308       0.068       6.120       8.590      50.687       0.691      38.208      76.866       30.48     122973.    0.4647
        1.41      0.2140      0.4620      0.0656      0.0304       0.067       6.036       8.218      49.986       0.682      36.556      74.574       30.49     123093.    0.4410
        1.54      0.2335      0.4885      0.0625      0.0299       0.066       5.936       7.835      49.162       0.671      34.850      72.285       30.51     123219.    0.4174
        1.67      0.2530      0.5125      0.0594      0.0293       0.065       5.822       7.440      48.213       0.658      33.093      69.992       30.52     123350.    0.3938
        1.80      0.2724      0.5337      0.0561      0.0286       0.063       5.691       7.034      47.133       0.643      31.287      67.688       30.54     123486.    0.3703
        1.93      0.2919      0.5522      0.0528      0.0279       0.062       5.544       6.617      45.918       0.626      29.433      65.363       30.55     123628.    0.3468
        2.06      0.3113      0.5677      0.0494      0.0271       0.060       5.381       6.190      44.564       0.608      27.534      63.003       30.57     123777.    0.3234
        2.18      0.3308      0.5802      0.0459      0.0262       0.058       5.200       5.754      43.067       0.588      25.592      60.594       30.59     123931.    0.2998
        2.31      0.3503      0.5892      0.0423      0.0252       0.056       5.002       5.308      41.423       0.565      23.608      58.116       30.61     124091.    0.2762
        2.44      0.3697      0.5944      0.0387      0.0241       0.053       4.785       4.853      39.627       0.541      21.585      55.543       30.63     124257.    0.2524
        2.57      0.3892      0.5952      0.0350      0.0229       0.051       4.549       4.390      37.678       0.514      19.525      52.842       30.65     124429.    0.2284
        2.70      0.4086      0.5910      0.0313      0.0216       0.048       4.295       3.919      35.572       0.485      17.432      49.970       30.68     124608.    0.2041
        2.83      0.4281      0.5807      0.0275      0.0202       0.045       4.022       3.442      33.309       0.454      15.308      46.864       30.70     124793.    0.1793
        2.95      0.4475      0.5627      0.0236      0.0188       0.041       3.729       2.958      30.887       0.421      13.158      43.442       30.73     124984.    0.1541
        3.08      0.4670      0.5350      0.0197      0.0172       0.038       3.418       2.470      28.307       0.386      10.987      39.580       30.76     125182.    0.1283
        3.21      0.4865      0.4941      0.0158      0.0155       0.034       3.088       1.978      25.572       0.349       8.800      35.092       30.78     125386.    0.1018
        3.34      0.5059      0.4347      0.0118      0.0138       0.030       2.739       1.485      22.686       0.309       6.604      29.684       30.81     125596.    0.0746
        3.47      0.5254      0.3475      0.0079      0.0119       0.026       2.373       0.990      19.654       0.268       4.404      22.852       30.84     125812.    0.0469
        3.60      0.5448      0.2152      0.0040      0.0100       0.022       1.989       0.496      16.476       0.225       2.205      13.644       30.88     126032.    0.0198
        3.73      0.5643     -0.0086     -0.0001      0.0079       0.017       1.574      -0.015      13.033       0.178      -0.068      -0.529       30.91     126221.    0.0000



         PROP RPM =        800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0922      0.0311       0.103       8.081      15.098      76.487       0.913      67.155      89.531       34.77     139486.    0.7176
        0.15      0.0197      0.0570      0.0903      0.0313       0.103       8.117      14.787      76.826       0.917      65.772      87.299       34.77     139569.    0.6925
        0.30      0.0395      0.1111      0.0883      0.0314       0.103       8.144      14.458      77.078       0.920      64.310      85.081       34.77     139657.    0.6673
        0.45      0.0592      0.1624      0.0862      0.0314       0.104       8.159      14.112      77.228       0.922      62.770      82.882       34.77     139750.    0.6423
        0.60      0.0790      0.2108      0.0840      0.0315       0.104       8.163      13.747      77.263       0.922      61.148      80.703       34.78     139848.    0.6172
        0.74      0.0987      0.2565      0.0816      0.0314       0.103       8.153      13.363      77.169       0.921      59.441      78.545       34.78     139953.    0.5923
        0.89      0.1185      0.2994      0.0792      0.0313       0.103       8.128      12.960      76.932       0.918      57.647      76.409       34.79     140062.    0.5674
        1.04      0.1382      0.3396      0.0766      0.0312       0.103       8.087      12.537      76.542       0.914      55.766      74.293       34.80     140178.    0.5426
        1.19      0.1579      0.3772      0.0739      0.0309       0.102       8.028      12.095      75.986       0.907      53.799      72.197       34.81     140299.    0.5179
        1.34      0.1777      0.4121      0.0711      0.0306       0.101       7.951      11.635      75.259       0.898      51.751      70.119       34.82     140427.    0.4934
        1.49      0.1974      0.4444      0.0682      0.0303       0.100       7.856      11.157      74.355       0.888      49.625      68.056       34.84     140561.    0.4689
        1.64      0.2172      0.4741      0.0651      0.0298       0.098       7.741      10.662      73.268       0.875      47.424      66.003       34.85     140701.    0.4446
        1.79      0.2369      0.5012      0.0620      0.0293       0.097       7.606      10.151      71.992       0.859      45.153      63.956       34.87     140847.    0.4203
        1.94      0.2566      0.5256      0.0588      0.0287       0.095       7.451       9.625      70.520       0.842      42.814      61.909       34.88     141000.    0.3962
        2.09      0.2764      0.5472      0.0555      0.0280       0.092       7.274       9.085      68.844       0.822      40.409      59.853       34.90     141160.    0.3721
        2.23      0.2961      0.5660      0.0521      0.0273       0.090       7.074       8.530      66.959       0.799      37.941      57.779       34.92     141326.    0.3481
        2.38      0.3159      0.5817      0.0486      0.0264       0.087       6.852       7.961      64.857       0.774      35.412      55.676       34.94     141499.    0.3241
        2.53      0.3356      0.5942      0.0451      0.0255       0.084       6.607       7.380      62.532       0.746      32.825      53.529       34.96     141680.    0.3000
        2.68      0.3554      0.6032      0.0415      0.0244       0.080       6.337       6.786      59.978       0.716      30.184      51.318       34.99     141867.    0.2758
        2.83      0.3751      0.6082      0.0378      0.0233       0.077       6.042       6.181      57.188       0.683      27.491      49.019       35.01     142062.    0.2514
        2.98      0.3948      0.6086      0.0340      0.0221       0.073       5.722       5.564      54.160       0.646      24.750      46.600       35.04     142264.    0.2268
        3.13      0.4146      0.6036      0.0302      0.0207       0.068       5.377       4.938      50.889       0.607      21.966      44.015       35.07     142473.    0.2018
        3.28      0.4343      0.5920      0.0263      0.0193       0.064       5.005       4.303      47.373       0.565      19.142      41.204       35.10     142690.    0.1763
        3.43      0.4541      0.5719      0.0224      0.0178       0.058       4.608       3.661      43.611       0.521      16.285      38.078       35.13     142914.    0.1503
        3.57      0.4738      0.5408      0.0184      0.0161       0.053       4.185       3.013      39.607       0.473      13.402      34.504       35.16     143145.    0.1235
        3.72      0.4935      0.4943      0.0144      0.0144       0.047       3.736       2.361      35.365       0.422      10.501      30.278       35.19     143385.    0.0960
        3.87      0.5133      0.4254      0.0104      0.0126       0.041       3.264       1.706      30.892       0.369       7.590      25.056       35.23     143631.    0.0675
